epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
64,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3706656904013186,0.20833333333333334,0.40739255206143976,0.4849773242630385
65,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.20833333333333334,0.4155439174604448,0.4872448979591837
66,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.20833333333333334,0.41632239872408033,0.4872448979591837
67,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.20833333333333334,0.4180278187339243,0.4892290249433106
68,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.42235278055085373,0.4909297052154195
69,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.4253731870824742,0.4914965986394557
70,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.3841032025833937,0.20833333333333334,0.4218773266525816,0.49404761904761907
71,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.4254225631113535,0.49574829931972786
72,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.4254225631113535,0.49744897959183676
73,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.42668015709970614,0.5017006802721089
74,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.38944052088588227,0.20833333333333334,0.42668015709970614,0.5011337868480725
75,0.041666666666666664,0.3562071871080222,0.125,0.4085348400934969,0.16666666666666666,0.41658262376524074,0.5031179138321995
76,0.041666666666666664,0.3562071871080222,0.125,0.40651636059406343,0.16666666666666666,0.4142778791467899,0.5031179138321995
77,0.041666666666666664,0.3562071871080222,0.125,0.40651636059406343,0.16666666666666666,0.4142778791467899,0.5065192743764172
78,0.041666666666666664,0.3562071871080222,0.125,0.40651636059406343,0.16666666666666666,0.41367957554738494,0.5056689342403629
79,0.041666666666666664,0.38685280723454163,0.125,0.42316810409576405,0.125,0.42316810409576405,0.5036848072562359
80,0.041666666666666664,0.38685280723454163,0.125,0.42316810409576405,0.125,0.42316810409576405,0.5045351473922903
81,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.125,0.4256784908754353,0.5053854875283447
82,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.125,0.4256784908754353,0.5051020408163265
83,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.16666666666666666,0.4296200240748437,0.5070861678004535
84,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.16666666666666666,0.43021832767424856,0.506235827664399
85,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.16666666666666666,0.43084395477851944,0.5053854875283446
86,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.16666666666666666,0.43084395477851944,0.5059523809523809
87,0.041666666666666664,0.38685280723454163,0.125,0.4256784908754353,0.16666666666666666,0.43084395477851944,0.5070861678004535
88,0.041666666666666664,0.38685280723454163,0.125,0.429763464211239,0.16666666666666666,0.43424213161164127,0.5090702947845804
89,0.041666666666666664,0.38685280723454163,0.125,0.429763464211239,0.16666666666666666,0.43558440179248314,0.51218820861678
90,0.041666666666666664,0.38685280723454163,0.125,0.429763464211239,0.16666666666666666,0.43558440179248314,0.5127551020408163
91,0.041666666666666664,0.38685280723454163,0.125,0.429763464211239,0.16666666666666666,0.43630624830484305,0.5144557823129252
92,0.041666666666666664,0.38685280723454163,0.125,0.4272530774315677,0.16666666666666666,0.4357785669053654,0.5153061224489796
93,0.041666666666666664,0.38685280723454163,0.125,0.4272530774315677,0.16666666666666666,0.43662481919878804,0.5158730158730158
94,0.041666666666666664,0.38685280723454163,0.125,0.4272530774315677,0.16666666666666666,0.43662481919878804,0.5155895691609977
95,0.041666666666666664,0.38685280723454163,0.125,0.43451344747548953,0.16666666666666666,0.44266452111480864,0.5164399092970522
96,0.041666666666666664,0.38685280723454163,0.125,0.4320030606958183,0.16666666666666666,0.4405761994794911,0.5155895691609977
97,0.041666666666666664,0.38685280723454163,0.125,0.4320030606958183,0.16666666666666666,0.4405761994794911,0.5158730158730158
98,0.041666666666666664,0.38685280723454163,0.125,0.4320030606958183,0.16666666666666666,0.4405761994794911,0.5153061224489796
99,0.08333333333333333,0.42177340954886444,0.125,0.4353476541926493,0.16666666666666666,0.44335847471187145,0.5133219954648527
