content_id,account_id,visite_time,lead_pay_visitor_ids
9138183656122,102862361040,20230702,
7039711678376,57369138944624,20230706,
7039711678376,57369138944624,20230705,
15382942992424,154675696896,20230716,
15382942992424,154675696896,20230717,
6872432425750,2870765800,20230716,
6872432425750,2870765800,20230717,
9380118543748,83557926278,20230718,
9380118543748,83557926278,20230719,
15289205089290,56694143000,20230725,
15289205089290,56694143000,20230724,
7891807674240,54253170104,20230804,
7891807674240,54253170104,20230803,
22273938301347,71490131072,20230804,
22273938301347,71490131072,20230803,
9926533776600,99875065605,20230807,
9926533776600,99875065605,20230806,
7404883296590,57216099353946,20230809,1046114621
7404883296590,57216099353946,20230808,
205159889685,3831714507,20230515,
17820429430960,69826650560,20230521,
17820429430960,69826650560,20230522,
19773081175764,54199119324,20230529,
19773081175764,54199119324,20230528,
2595252323004,18363015583,20230529,
2595252323004,18363015583,20230528,
18201547727209,128541109081,20230530,
18201547727209,128541109081,20230529,
15813213760576,141066971501952,20230602,
15813213760576,141066971501952,20230603,
10801325622289,11015916730,20230605,
10801325622289,11015916730,20230604,
25892341754600,265052521300,20230612,
25892341754600,265052521300,20230613,
17641018816468,257977096508,20230615,
17641018816468,257977096508,20230614,
8881835157302,116216039234,20230618,
8881835157302,116216039234,20230617,
6825380458026,70368581504,20230621,
6825380458026,70368581504,20230620,
15151814219528,89660625656,20230704,
15151814219528,89660625656,20230705,
6808379707775,20171490800,20230710,
6808379707775,20171490800,20230709,1017915611
9331899197436,22210961788,20230715,
9331899197436,22210961788,20230716,
15145147099940,174160265730,20230717,
15145147099940,174160265730,20230718,
7748052707024,11360630596,20230722,
7748052707024,11360630596,20230721,
21914514450584,6446817436,20230723,1024513751
21914514450584,6446817436,20230722,
9730238266315,93345270900,20230725,
9730238266315,93345270900,20230726,
7308112618196,376929046,20230801,
7308112618196,376929046,20230731,
218621818436,658651248,20230518,
218621818436,658651248,20230517,
17707265458480,176053823776000,20230521,
17707265458480,176053823776000,20230520,
18747440086788,66349201548,20230522,
18747440086788,66349201548,20230521,
2465054639894,19354439335,20230522,
2465054639894,19354439335,20230523,
17261979500227,158247752124,20230522,
17261979500227,158247752124,20230523,
15118274525568,23526014912,20230530,
15118274525568,23526014912,20230529,
10818749760950,127470547405,20230606,
10818749760950,127470547405,20230605,
25476887469200,246156855500,20230608,
25476887469200,246156855500,20230607,
17369938791800,2984676604,20230609,
17369938791800,2984676604,20230610,
9171640187644,25756784524,20230702,
9171640187644,25756784524,20230703,
7088032122834,20654637120,20230711,
7088032122834,20654637120,20230710,
15484320857824,43015433104,20230720,
15484320857824,43015433104,20230721,
6921173660675,3969015600,20230721,
6921173660675,3969015600,20230722,
9416259490156,35836146574,20230722,
9416259490156,35836146574,20230723,
15304577821005,184804229335,20230726,
15304577821005,184804229335,20230725,
7815708886692,18846709924,20230729,
7815708886692,18846709924,20230728,
22458841491990,35746320609,20230808,
22458841491990,35746320609,20230809,
208326738705,1809324014,20230516,
208326738705,1809324014,20230515,
17843989157600,4601118160,20230522,
17843989157600,4601118160,20230521,
19158453301764,151851568428,20230524,
19158453301764,151851568428,20230523,
2551433054544,19354439335,20230528,
2551433054544,19354439335,20230527,
18610554496688,28915917646,20230601,
18610554496688,28915917646,20230531,
15945803239616,70073237952,20230604,
15945803239616,70073237952,20230603,
11206165287365,77877280048,20230616,
11206165287365,77877280048,20230617,
26148468178700,70958773900,20230618,
26148468178700,70958773900,20230619,
17904693436592,112934557352,20230622,
17904693436592,112934557352,20230621,
9366932867782,73051581960,20230717,
9366932867782,73051581960,20230718,
7301831630808,68471258570,20230731,
7301831630808,68471258570,20230801,
15760935934408,123659660162192,20230801,
15760935934408,123659660162192,20230802,
7067188672375,3516011325,20230805,
7067188672375,3516011325,20230806,
9614467552892,70948348556,20230805,
9614467552892,70948348556,20230806,
208544870908,824221468,20230516,
208544870908,824221468,20230515,
17139942771760,234321764560,20230516,
17139942771760,234321764560,20230515,
19557362837460,26747853636,20230527,
19557362837460,26747853636,20230528,
2580596668903,28050489885,20230529,
2580596668903,28050489885,20230528,
18404836158093,160214664918,20230530,1180710661
18404836158093,160214664918,20230531,
16436334281152,58443347520,20230611,
16436334281152,58443347520,20230610,
11260224850213,110930042103,20230618,
11260224850213,110930042103,20230619,
26668663686700,249247541300,20230627,111311531
26668663686700,249247541300,20230628,
18183700634768,34989744080,20230629,
18183700634768,34989744080,20230628,
9094789508788,8055076782,20230629,
9094789508788,8055076782,20230630,
6962268119430,57214380890394,20230629,
6962268119430,57214380890394,20230630,
15005593483104,38366816488,20230701,129104791
15005593483104,38366816488,20230630,1354813341
6795872186175,17552070675,20230708,
6795872186175,17552070675,20230709,
9267079027614,817250588,20230710,
9267079027614,817250588,20230709,
15034752327760,3570688715,20230713,
15034752327760,3570688715,20230712,
7683749071180,82090597680,20230716,
7683749071180,82090597680,20230715,
21816567267939,145652290125,20230720,1108495991
21816567267939,145652290125,20230719,
9669926359590,105614953290,20230720,
9669926359590,105614953290,20230721,
7190003801734,23696651446,20230720,
7190003801734,23696651446,20230721,
27343968719295,203782408581,20230804,
27343968719295,203782408581,20230803,
24300356529522,248501431322,20230806,
24300356529522,248501431322,20230805,
4577786986400,11512917296,20230813,
4577786986400,11512917296,20230814,
229750220229,4079410505,20230526,
229750220229,4079410505,20230525,
19009374255200,176329280723920,20230530,
19009374255200,176329280723920,20230531,
21784317805068,262344151020,20230614,
21784317805068,262344151020,20230613,
2940781570848,27308479077,20230628,
2940781570848,27308479077,20230629,
21273387149707,2510799445,20230720,
21273387149707,2510799445,20230719,
229833966220,662084145,20230525,
229833966220,662084145,20230526,
19703581590720,206780646800,20230601,
19703581590720,206780646800,20230602,
21124836787656,184866777231612,20230606,
21124836787656,184866777231612,20230605,
2806894359973,26762531169,20230609,
2806894359973,26762531169,20230610,
19961538770096,257752971784,20230613,
19961538770096,257752971784,20230614,
16693753907584,48514932864,20230616,
16693753907584,48514932864,20230617,
11417672794384,92919159670,20230625,
11417672794384,92919159670,20230624,
27158713145600,2349164800,20230708,
27158713145600,2349164800,20230707,
18523604479708,140241152860,20230710,
18523604479708,140241152860,20230709,
9267334550874,587973756928,20230710,
9267334550874,587973756928,20230711,
7139212761330,585523042,20230716,
7139212761330,585523042,20230717,
15508842368880,124506089624,20230723,
15508842368880,124506089624,20230722,
7045895728800,52831874525,20230804,
7045895728800,52831874525,20230803,
9595912263692,85217903858,20230805,
9595912263692,85217903858,20230804,
15620472205525,115748680245,20230808,
15620472205525,115748680245,20230807,
7986449852276,21013686820,20230810,
7986449852276,21013686820,20230809,
22557213608446,33869033813,20230811,
22557213608446,33869033813,20230812,
10014697503615,27377657790,20230814,
10014697503615,27377657790,20230815,
7443985723070,82536249614,20230815,
219290826646,2361295670,20230517,
219290826646,2361295670,20230518,
19701681032640,32994092320,20230601,
19701681032640,32994092320,20230602,
20746764601668,279494158104,20230602,
20746764601668,279494158104,20230601,
2729670096461,28961609743,20230602,
2729670096461,28961609743,20230603,
19646717615217,275589469232,20230610,
19646717615217,275589469232,20230609,
16476408953856,138946990272,20230611,
16476408953856,138946990272,20230612,
11597287488944,94897041815901,20230703,
11597287488944,94897041815901,20230702,
27136582555000,175949448500,20230708,
27136582555000,175949448500,20230707,
18483409111296,111052949616,20230709,
18483409111296,111052949616,20230708,
9359002150930,9245601436,20230718,
9359002150930,9245601436,20230717,
7196909909514,101097571666,20230722,
7196909909514,101097571666,20230721,
15600055242408,98235435424,20230727,
15600055242408,98235435424,20230726,
6993827763925,10423445925,20230730,
6993827763925,10423445925,20230729,
9544977027742,59822812490,20230801,
9544977027742,59822812490,20230731,
15503467774025,26279267520,20230803,
15503467774025,26279267520,20230804,
7949488548680,81090561888,20230808,
7949488548680,81090561888,20230807,
22578285491667,17953801095,20230812,
22578285491667,17953801095,20230813,
204540027598,322529871,20230515,
17941274641840,5494722560,20230523,
17941274641840,5494722560,20230522,
19913074811532,140226664452,20230529,
19913074811532,140226664452,20230530,
2849326288149,22218759420,20230612,
2849326288149,22218759420,20230613,
20053456929506,2482022312,20230615,
20053456929506,2482022312,20230616,
16747535203136,175728117568,20230619,
16747535203136,175728117568,20230618,
11261880621371,81050038574,20230619,
11261880621371,81050038574,20230620,
27233892219300,34061769400,20230709,
27233892219300,34061769400,20230710,
18607254913016,203947151896,20230714,
18607254913016,203947151896,20230713,
9372527397782,34179711828,20230719,
9372527397782,34179711828,20230718,
7242716351078,57403734968710,20230726,
7242716351078,57403734968710,20230727,
15799733916848,105578293240,20230804,
15799733916848,105578293240,20230805,
7082792496825,71208717875,20230806,
7082792496825,71208717875,20230807,
9709326296728,65045518116,20230811,
9709326296728,65045518116,20230812,
15716844242935,121524694950175,20230812,
15716844242935,121524694950175,20230813,
8013878434352,53957319920,20230815,
8013878434352,53957319920,20230814,
222187023832,804719868,20230520,
222187023832,804719868,20230521,
17784651698800,309794021600,20230521,
17784651698800,309794021600,20230522,
18772749553572,227185761600,20230522,
18772749553572,227185761600,20230521,
2564418312643,24208038250132,20230527,
2564418312643,24208038250132,20230528,
19170678792804,274904687519,20230603,
19170678792804,274904687519,20230604,
16483983665280,146521650368,20230611,
16483983665280,146521650368,20230612,
11119366612804,48776993025,20230613,
11119366612804,48776993025,20230612,
26049645172900,108427805000,20230615,
26049645172900,108427805000,20230616,
18062420910016,28102107856,20230625,
18062420910016,28102107856,20230624,
9153276691628,1543268126,20230701,
9153276691628,1543268126,20230702,
7053347349984,90543786216,20230707,
7053347349984,90543786216,20230706,
15446665951472,62711498248,20230719,
15446665951472,62711498248,20230718,
6903034560050,13443626425,20230719,
6903034560050,13443626425,20230720,
9476440594578,13441562312,20230726,1115703011
9476440594578,13441562312,20230727,
15379885998455,21040543150,20230729,
15379885998455,21040543150,20230728,
217688871571,1759494485,20230516,
217688871571,1759494485,20230517,
17575625293920,20157239520,20230518,
17575625293920,20157239520,20230519,
19707910783512,265352321640,20230529,
19707910783512,265352321640,20230528,
2825485659953,22769142407,20230610,
2825485659953,22769142407,20230611,
19949501709676,273489214845,20230614,
19949501709676,273489214845,20230613,
16827729019520,169243325312,20230622,
16827729019520,169243325312,20230621,
11343307683773,79080059880,20230623,
11343307683773,79080059880,20230622,
26627534152600,365127765000,20230625,
26627534152600,365127765000,20230626,
18173133798364,225332580492,20230629,1035540091
18173133798364,225332580492,20230628,
9087239919934,80567367912,20230629,
9087239919934,80567367912,20230628,
7013514799616,21373132222,20230703,
7013514799616,21373132222,20230702,
15152886543592,233280295864,20230705,
15152886543592,233280295864,20230706,
6784485201825,55853764900,20230708,
6784485201825,55853764900,20230707,
9269548112714,5605643036,20230711,
9269548112714,5605643036,20230710,
15031513044680,121451998466645,20230713,
15031513044680,121451998466645,20230712,
7959882226800,45920908488,20230808,
7959882226800,45920908488,20230807,
22573002149180,174553652746615,20230812,
22573002149180,174553652746615,20230813,
10003862167215,12870336745,20230813,
10003862167215,12870336745,20230812,
7441020623556,48752941510,20230814,
7441020623556,48752941510,20230815,
27770015485001,202103682446,20230815,
217310156072,2281922646,20230516,
217310156072,2281922646,20230517,
17615694678160,6147045920,20230518,
17615694678160,6147045920,20230519,
18610958106132,16033349808,20230521,
18610958106132,16033349808,20230520,
2680696402329,42871742672,20230601,
2680696402329,42871742672,20230531,
18775209403258,46482232258,20230601,
18775209403258,46482232258,20230531,
15909169640384,202859196736,20230604,
15909169640384,202859196736,20230603,
11018809696986,163132575733,20230611,
11018809696986,163132575733,20230610,
25835576111300,79961438700,20230612,
25835576111300,79961438700,20230613,
17887338938720,69620912328,20230621,
17887338938720,69620912328,20230622,
8988122945004,109091353514,20230623,
8988122945004,109091353514,20230622,
6970842433360,65588299166,20230701,
6970842433360,65588299166,20230630,
15130010477176,227994341512,20230704,
15130010477176,227994341512,20230703,
6782117810400,9891927075,20230707,
6782117810400,9891927075,20230706,
9322634679284,27684553414,20230716,
9322634679284,27684553414,20230715,
15305177278930,40513439120,20230726,
15305177278930,40513439120,20230725,
7887944690556,61821716702452,20230803,
7887944690556,61821716702452,20230802,
22501988048645,76865376392,20230809,
22501988048645,76865376392,20230808,
206080868837,816700934,20230516,
206080868837,816700934,20230515,
17883285558960,43774063280,20230522,
17883285558960,43774063280,20230523,
19183260426036,240681234612,20230525,
19183260426036,240681234612,20230524,
2829689295609,12104078910,20230612,
2829689295609,12104078910,20230611,
19814344386760,23226184289,20230612,
19814344386760,23226184289,20230611,
16660154129408,43611428480,20230616,
16660154129408,43611428480,20230615,
11275799415254,76825681938,20230619,
11275799415254,76825681938,20230620,
26853588630800,284217529100,20230701,
26853588630800,284217529100,20230702,
18395738977736,5137121200,20230704,
18395738977736,5137121200,20230705,
9209381997804,61422081914,20230707,
9209381997804,61422081914,20230706,
7255664144508,57406757503160,20230728,
7255664144508,57406757503160,20230727,
15761009525184,204443432984,20230801,1248816811
15761009525184,204443432984,20230802,
7040204571025,55104338124650,20230801,
7040204571025,55104338124650,20230802,
9717313446712,24164204124,20230813,
9717313446712,24164204124,20230812,
217571513090,364363955,20230516,
217571513090,364363955,20230517,
17634212549200,24463853440,20230518,
17634212549200,24463853440,20230519,
19430169998652,295716344532,20230527,
19430169998652,295716344532,20230526,
2592841012058,981785024,20230528,
2592841012058,981785024,20230529,
18770762767141,37038340416,20230531,
18770762767141,37038340416,20230601,
16307680518464,242801973184,20230608,
16307680518464,242801973184,20230609,
10969177786346,2578108516,20230609,
10969177786346,2578108516,20230608,
25538464468300,88076752000,20230609,
25538464468300,88076752000,20230610,
17380196672788,55206813404,20230609,
17380196672788,55206813404,20230610,
8736974547930,91668453694,20230610,
8736974547930,91668453694,20230611,
6724735644484,99283502318,20230613,
6724735644484,99283502318,20230612,
14589882583752,106271555208,20230615,
14589882583752,106271555208,20230616,
6559071429700,41081112900,20230620,
6559071429700,41081112900,20230621,
8999007630884,2413366852,20230624,
8999007630884,2413366852,20230623,
14570233486105,143893264240,20230623,
14570233486105,143893264240,20230624,
7428183638848,27106658964,20230624,
7428183638848,27106658964,20230625,
21053735052492,144373136503,20230627,
21053735052492,144373136503,20230626,
9336836269285,82443788945,20230628,
9336836269285,82443788945,20230627,
7098223777840,28316816996,20230711,
7098223777840,28316816996,20230712,
26907076097536,221296917052,20230722,
26907076097536,221296917052,20230723,
23857531397252,1923465336,20230723,
23857531397252,1923465336,20230724,
4471765666736,54202868000,20230728,
4471765666736,54202868000,20230729,
23204125420616,146038042255,20230729,
23204125420616,146038042255,20230728,
7277606448892,100722319204,20230730,
7277606448892,100722319204,20230729,
27631423303335,198087099850,20230808,
27631423303335,198087099850,20230809,
27148547308430,59039357495,20230812,
27148547308430,59039357495,20230813,
220156878695,385546654,20230518,
220156878695,385546654,20230519,
18004390202880,52349196640,20230523,
18004390202880,52349196640,20230524,
20069973140280,214203740940,20230530,
20069973140280,214203740940,20230531,
2679896036642,3808759240,20230531,
2679896036642,3808759240,20230601,
19557851308149,212717416296,20230608,
19557851308149,212717416296,20230607,
16593128287488,2152221184,20230614,
16593128287488,2152221184,20230613,
11301863011016,94882403116233,20230620,
11301863011016,94882403116233,20230621,
27756802951700,370525822000,20230723,
27756802951700,370525822000,20230724,
18891153248172,5921766740,20230725,
18891153248172,5921766740,20230724,
9463755774618,34484659392,20230726,
9463755774618,34484659392,20230725,
7419893832494,598174252,20230811,
7419893832494,598174252,20230810,
219803840576,109175764,20230519,
219803840576,109175764,20230518,
17662350281600,4288822320,20230520,
17662350281600,4288822320,20230519,
18687893498064,66034540824,20230522,
18687893498064,66034540824,20230521,
2532209047654,7716616468,20230525,
2532209047654,7716616468,20230526,
18471229836059,169716932696773,20230530,
18471229836059,169716932696773,20230531,
16032870376384,140894229088576,20230604,
16032870376384,140894229088576,20230605,
10774468940418,17601161921,20230604,
10774468940418,17601161921,20230605,
26193586760900,1729336778000,20230619,
26193586760900,1729336778000,20230620,
17997230715644,182098950252,20230622,
17997230715644,182098950252,20230623,
9000757355476,99459501844,20230623,
9000757355476,99459501844,20230624,
7068085066926,74347568204,20230708,
7068085066926,74347568204,20230709,
15529563788088,166106269672,20230722,
15529563788088,166106269672,20230723,
7101112371300,62976815325,20230808,
7101112371300,62976815325,20230807,
221685083272,778942767,20230520,
221685083272,778942767,20230521,
18274427391120,140759558800,20230525,
18274427391120,140759558800,20230524,
19695318357372,217946281476,20230528,
19695318357372,217946281476,20230529,
2747520782688,11622362631,20230603,
2747520782688,11622362631,20230604,
20609840239758,8774470859,20230630,
20609840239758,8774470859,20230629,
17543404096320,141300074942464,20230714,
17543404096320,141300074942464,20230715,131100501
11849339787639,94922279226992,20230719,
11849339787639,94922279226992,20230718,
27604146555700,88144665600,20230719,
27604146555700,88144665600,20230720,
18897454198620,26906288416,20230725,
18897454198620,26906288416,20230724,
9449901610916,2747923520,20230725,
9449901610916,2747923520,20230724,
7254467196054,57415723996306,20230728,
7254467196054,57415723996306,20230727,
15735819492792,90805131200,20230801,
15735819492792,90805131200,20230731,
7039527839750,26263561100,20230802,
7039527839750,26263561100,20230801,
9575109387832,22810882166,20230801,
9575109387832,22810882166,20230802,
15547205930245,159271742465,20230806,
15547205930245,159271742465,20230805,
8022558462660,48907471312,20230815,
216220353594,113302944,20230517,
216220353594,113302944,20230516,
18255130614720,161043822400,20230524,
18255130614720,161043822400,20230523,
19219809128184,137915365728,20230525,
19219809128184,137915365728,20230524,
2517596550601,44629202145,20230524,
2517596550601,44629202145,20230525,
18205266697002,128541109081,20230530,
18205266697002,128541109081,20230529,
16286670690176,8216949504,20230607,
16286670690176,8216949504,20230608,
11111317964738,142841458942,20230612,
11111317964738,142841458942,20230613,
26083655370300,175949448500,20230616,
26083655370300,175949448500,20230617,
17785654532432,214860003852,20230618,
17785654532432,214860003852,20230619,
8914473620094,35616943406,20230619,
8914473620094,35616943406,20230620,
6822137459748,75017125924,20230620,
6822137459748,75017125924,20230621,
14732239987528,185891231232,20230622,
14732239987528,185891231232,20230621,
6943746775800,1716178875,20230724,
6943746775800,1716178875,20230725,
9526543792422,54817746814,20230730,
9526543792422,54817746814,20230731,"129001111,1018078111"
15514311496035,7735224915,20230805,
15514311496035,7735224915,20230804,
7980205464392,55259578052,20230809,1101774553011
7980205464392,55259578052,20230810,"1786158911,1106754876611"
22560828009968,83710089415,20230812,
22560828009968,83710089415,20230811,
214277466989,815470013,20230517,
214277466989,815470013,20230516,
17431676162480,200396479440,20230517,
17431676162480,200396479440,20230516,
18431361838680,76121241336,20230518,
18431361838680,76121241336,20230517,
2868679530673,37480517767,20230617,
2868679530673,37480517767,20230616,
20399444653665,53622683653,20230623,
20399444653665,53622683653,20230624,
17043549888960,172114573568,20230625,
17043549888960,172114573568,20230626,
11458379165526,4240563766,20230626,
11458379165526,4240563766,20230627,
26916539768800,36158953100,20230701,
26916539768800,36158953100,20230702,
18625837707944,72831408908,20230715,
18625837707944,72831408908,20230714,
9378037742966,26473707674,20230719,
9378037742966,26473707674,20230718,
7214745661656,42634205588,20230724,
7214745661656,42634205588,20230723,
15545717504128,21315197064,20230724,
15545717504128,21315197064,20230723,
7016284133625,1566338575,20230731,
7016284133625,1566338575,20230730,
9575776178016,62029240892,20230803,
9575776178016,62029240892,20230802,
15544907655530,42225220565,20230806,
15544907655530,42225220565,20230805,
7928376349628,61368168960,20230806,
7928376349628,61368168960,20230807,
22546079881854,3552713266,20230811,171319771
22546079881854,3552713266,20230810,"1069178131,1791383731,1687636501"
228882011601,1759494485,20230525,
228882011601,1759494485,20230524,
18443046150720,55932242720,20230526,
18443046150720,55932242720,20230525,
21400677639432,220883037060,20230608,
21400677639432,220883037060,20230609,
2830658811860,30676980455,20230611,
2830658811860,30676980455,20230612,
19899053641313,144426417058,20230612,
19899053641313,144426417058,20230613,
16700954900096,24829877312,20230617,
16700954900096,24829877312,20230616,
11223168465658,94633321653697,20230618,
11223168465658,94633321653697,20230617,1111471801
26112669438200,316166607500,20230617,
26112669438200,316166607500,20230618,
17902303734012,219733280020,20230621,
17902303734012,219733280020,20230622,
9003935354720,28032055718,20230623,
9003935354720,28032055718,20230624,
6924104041166,17786452606,20230626,
6924104041166,17786452606,20230627,
15324555674680,130128681592,20230713,
15324555674680,130128681592,20230714,
6842927711975,74444640325,20230714,1117163338471
6842927711975,74444640325,20230713,
9308017260972,6757850812,20230714,
9308017260972,6757850812,20230713,
15623243268765,208657945705,20230807,
15623243268765,208657945705,20230808,
7986895259868,51742708696,20230810,
7986895259868,51742708696,20230811,
22588004357963,174375806276160,20230813,1101150009541
22588004357963,174375806276160,20230814,"1783065861,1114448914111"
204410114673,2131752550,20230515,
16458366020000,126325875040,20230516,
16458366020000,126325875040,20230515,
18699560295024,9673506360,20230522,
18699560295024,9673506360,20230521,
2461774730921,18363015583,20230522,
2461774730921,18363015583,20230523,
17644084113425,7839815137,20230525,
17644084113425,7839815137,20230524,
14827698001856,145667081280,20230526,"1401770411,1419601811,1106613343441"
14827698001856,145667081280,20230527,
10066369067374,175414651715,20230527,
10066369067374,175414651715,20230528,
23606124772600,72895039200,20230530,
23606124772600,72895039200,20230529,
16767306778480,119645624980,20230602,
16767306778480,119645624980,20230601,
8449051993310,4414605118,20230603,
8449051993310,4414605118,20230602,
6475245816910,4598159956,20230604,
6475245816910,4598159956,20230603,
14513746251256,99706696320,20230613,
14513746251256,99706696320,20230614,
6534773283000,106027962400,20230618,
6534773283000,106027962400,20230617,
8903560805708,9730192080,20230619,
8903560805708,9730192080,20230620,
14609995856500,149620386410,20230624,
14609995856500,149620386410,20230625,
7471292445456,309080576,20230628,
7471292445456,309080576,20230627,
21569462381257,23105305775,20230711,
21569462381257,23105305775,20230712,
9670141472495,25889351775,20230721,
9670141472495,25889351775,20230720,
7310157365134,80888254746,20230802,
7310157365134,80888254746,20230801,
27309503361205,74399848362,20230802,
27309503361205,74399848362,20230801,
24231287924948,170384460932,20230802,
24231287924948,170384460932,20230803,
4508712861408,3183611760,20230803,
4508712861408,3183611760,20230802,
23735815020767,2708401137,20230814,
23735815020767,2708401137,20230813,
218832807761,846302669,20230518,
218832807761,846302669,20230517,
18370732705680,4664410400,20230524,
18370732705680,4664410400,20230525,
20504153690580,55747841184,20230602,
20504153690580,55747841184,20230601,
2728021749596,1525129661,20230602,
2728021749596,1525129661,20230603,
19129221401752,171280397442,20230603,
19129221401752,171280397442,20230602,
16384810080128,47639434752,20230611,
16384810080128,47639434752,20230610,
11040635711634,94661039717717,20230610,
11040635711634,94661039717717,20230611,
26157815124200,67856421900,20230618,
26157815124200,67856421900,20230619,
18237710301372,3695041120,20230701,
18237710301372,3695041120,20230630,
9253325138514,85714147866,20230710,
9253325138514,85714147866,20230709,
7129917432768,72971060422,20230715,
7129917432768,72971060422,20230716,
15432035085096,186410177856,20230719,
15432035085096,186410177856,20230718,
6966712152500,3508719600,20230726,
6966712152500,3508719600,20230727,
9498662726760,130751659972,20230728,
9498662726760,130751659972,20230729,
15451197291585,121381443631910,20230731,
15451197291585,121381443631910,20230801,
7918835433628,48575326576,20230806,
7918835433628,48575326576,20230805,
22509531278957,20091610694,20230809,
22509531278957,20091610694,20230810,
9987794185285,62311824680,20230811,
9987794185285,62311824680,20230810,
7427976860226,57426130623550,20230811,
7427976860226,57426130623550,20230812,
27758309705130,46575645033,20230814,
27758309705130,46575645033,20230815,
207619839493,2188906313,20230515,
207619839493,2188906313,20230516,
18828775445280,176066012561200,20230529,
18828775445280,176066012561200,20230528,
19775061920460,217284536868,20230529,
19775061920460,217284536868,20230528,
2745778234573,28959551995,20230603,
2745778234573,28959551995,20230604,
19467440444914,5114528265,20230606,
19467440444914,5114528265,20230607,
16300385992128,128723543744,20230607,
16300385992128,128723543744,20230608,
11049389516829,115915663042,20230610,1118521381
11049389516829,115915663042,20230611,
25906953431900,220072285071700,20230614,
25906953431900,220072285071700,20230613,
17721228643508,44720091880,20230616,
17721228643508,44720091880,20230617,
8872452800828,75521189368,20230618,
8872452800828,75521189368,20230617,
6809431912998,78041634242,20230619,
6809431912998,78041634242,20230620,
14873192121200,23011967832,20230624,
14873192121200,23011967832,20230625,
6673175695600,45683041900,20230628,
6673175695600,45683041900,20230627,
9184956698296,25879701154,20230703,
9184956698296,25879701154,20230704,
14881531230280,121033693691460,20230704,
14881531230280,121033693691460,20230705,
7583853062296,81749047184,20230705,
7583853062296,81749047184,20230706,
21483350572157,164980807192,20230709,
21483350572157,164980807192,20230708,
9570898537655,57249674755,20230713,
9570898537655,57249674755,20230712,
7241817181066,107965936312,20230726,
7241817181066,107965936312,20230727,
27357713368841,205297958115,20230804,
27357713368841,205297958115,20230805,
24483303265616,146715547984,20230808,
24483303265616,146715547984,20230809,
4566910225360,4606754432,20230810,
4566910225360,4606754432,20230811,
23739755473738,222102466141,20230814,
23739755473738,222102466141,20230813,
7438721930146,68564356562,20230813,
7438721930146,68564356562,20230814,
222121520811,1759494485,20230520,
222121520811,1759494485,20230521,
17964050889360,58203137760,20230522,
17964050889360,58203137760,20230523,
19081292276508,140226664452,20230524,
19081292276508,140226664452,20230523,
2527167721408,3036292358,20230525,
2527167721408,3036292358,20230524,
17824181002089,44650451230,20230526,
17824181002089,44650451230,20230527,
16184025973952,180120559168,20230606,
16184025973952,180120559168,20230607,
10967929857933,44777293673,20230608,
10967929857933,44777293673,20230609,
26019883356700,2584543900,20230614,
26019883356700,2584543900,20230615,
18141403817884,1701777588,20230628,
18141403817884,1701777588,20230627,
9099025311544,103250467980,20230629,
9099025311544,103250467980,20230630,
7036960368048,45915080094,20230705,
7036960368048,45915080094,20230706,
15169870977296,179893303520,20230707,
15169870977296,179893303520,20230706,
6865629789300,21809249325,20230717,
6865629789300,21809249325,20230716,
9546118220470,90475991686,20230801,
9546118220470,90475991686,20230731,
15508101293795,123436908265,20230805,
15508101293795,123436908265,20230804,
7944874718060,1436334200,20230807,
7944874718060,1436334200,20230806,
22532399593343,133907496716,20230809,
22532399593343,133907496716,20230810,
10019688947870,29194484760,20230815,
220200958526,2709542275,20230519,
220200958526,2709542275,20230518,
19850447778080,271215191200,20230603,
19850447778080,271215191200,20230602,
22233879629136,79074271164,20230624,"1101411344151,1197478731"
22233879629136,79074271164,20230623,
3003253532851,24272937273794,20230712,
3003253532851,24272937273794,20230711,
21025005111264,271868089339,20230712,
21025005111264,271868089339,20230711,
17482653924608,148096952832,20230712,
17482653924608,148096952832,20230713,
11746382418966,94625463465918,20230713,
11746382418966,94625463465918,20230712,
27808340887300,232466861100,20230726,
27808340887300,232466861100,20230725,
18964081292560,10497932140,20230727,
18964081292560,10497932140,20230728,
9584653714560,72722902056,20230804,
9584653714560,72722902056,20230803,
218581392087,1759494485,20230518,
218581392087,1759494485,20230517,
19808239007280,196413196240,20230603,
19808239007280,196413196240,20230602,
20877343308864,139022714544,20230603,
20877343308864,139022714544,20230604,
2758678148193,7641075728,20230605,
2758678148193,7641075728,20230604,
19374571849633,292121123987,20230606,
19374571849633,292121123987,20230605,
16414984962816,5657031552,20230610,
16414984962816,5657031552,20230611,
11384118471600,4362021609,20230623,
11384118471600,4362021609,20230624,
26597206992800,379378083100,20230625,
26597206992800,379378083100,20230626,
18245240909760,125165799020,20230701,
18245240909760,125165799020,20230630,
9223738935486,12135582770,20230707,
9223738935486,12135582770,20230706,
7055900271524,1214731336,20230707,
7055900271524,1214731336,20230708,
15274622360872,49105645064,20230711,
15274622360872,49105645064,20230710,
6883040961925,21793784550,20230717,
6883040961925,21793784550,20230718,
9397130529802,63592763974,20230720,
9397130529802,63592763974,20230721,
15311725954800,38469764520,20230726,
15311725954800,38469764520,20230725,
7812803220124,3503597440,20230727,
7812803220124,3503597440,20230728,
22122088082891,30287095524,20230730,
22122088082891,30287095524,20230731,
9866171105910,386367590,20230803,
9866171105910,386367590,20230804,
7357346562176,679510780,20230806,
7357346562176,679510780,20230805,
27638522577262,167562240466,20230809,
