epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
28,0.4471929545092506,0.9090144061350928,0.6107002252918553,0.8991001409319581,0.7715677127187492,0.888461916609186,0.8777044874192308
29,0.44648749516418995,0.9097822630411928,0.6112463873654507,0.8997601134311275,0.7717497667432811,0.8888958455089563,0.8649165425366415
30,0.447306738274583,0.9086733391347963,0.6114511981430489,0.898857172363767,0.7739571717907289,0.8880580315468747,0.8716145668450753
31,0.4480577111257766,0.909090687225938,0.6125662790433061,0.8991887555745509,0.7724779828414082,0.8886201631337263,0.872369577185684
32,0.44798944086657716,0.9091047642160989,0.6113374143777166,0.8993354465826668,0.7728193341374052,0.8884905978195894,0.8676468154598854
33,0.44792117060737774,0.9095584676814582,0.6115649819083813,0.8996358143898016,0.7708622533736886,0.8890778871037571,0.8627090902291047
34,0.44682884646018706,0.9097723167896478,0.6091755228364018,0.8997746230600345,0.7702478210408938,0.8888618975855904,0.869305304805899
35,0.4481942516441754,0.9094005045581698,0.6096989281569306,0.8995226217295218,0.7661060919827959,0.888720343530675,0.8611936731508747
36,0.4455772250415311,0.9071914727146019,0.6107912523041212,0.8976116784955596,0.7712263614227522,0.8872964471589277,0.8632051603441679
37,0.44578203581912934,0.9069140472278083,0.6110870900939854,0.8975863895283922,0.7726372801128735,0.8869095152227037,0.8712196157291949
38,0.4467833329540541,0.9071108551719365,0.6114284413899824,0.8977558161851564,0.7727965773843388,0.8871565839662464,0.8780995196124193
39,0.4463964681519241,0.9086951888883154,0.611405684636916,0.8988663874913675,0.7736385772477983,0.8881823952509902,0.8733443003926593
40,0.45028787292629086,0.9109920058101415,0.6120428737227772,0.9009482902278859,0.7722049018046105,0.8900326000479988,0.8769126572008876
41,0.44955965682816373,0.9104444251617964,0.6120883872289101,0.9005156246485986,0.7721138747923446,0.8897105953279636,0.8752234349640776
42,0.4479439273604442,0.909215751126293,0.6126800628086385,0.8994351191661469,0.7740481988029948,0.8887484374594441,0.8746538474596678
43,0.4462144141273923,0.9094416450520908,0.6097444416630635,0.8996925355540376,0.7688824158569055,0.8887983833984382,0.8767142767960328
44,0.44830803540950775,0.909376138142956,0.6103361172427918,0.8997525951404511,0.7681086862526455,0.8889285665451557,0.8735850163852317
45,0.44462144141273924,0.9049050671433396,0.6099947659467947,0.8960461319570922,0.7711353344104863,0.8856064463490023,0.8704271301409444
46,0.447739116582846,0.9076147405952765,0.6108140090571877,0.8981868295688005,0.7725462531006076,0.8876251963252642,0.8730680336207775
47,0.447306738274583,0.909326310112396,0.6103588739958583,0.8994801807053207,0.7716132262248823,0.8886101794917534,0.8698711225905564
48,0.44726122476845004,0.9091906432664374,0.6121111439819766,0.8992637462941875,0.7726827936190065,0.8886777549425324,0.8758255998830492
49,0.4475570625583142,0.9099118906685824,0.6112236306123843,0.8999618777111099,0.7667660378217236,0.8894469185176651,0.8609921292681868
50,0.4483535489156407,0.9096058464715511,0.608515576997474,0.8998894749110459,0.7653778758846688,0.8892096806874481,0.872611709698152
51,0.44780738684204535,0.909772848883529,0.6120656304758437,0.8998354343438224,0.768472794301709,0.8893933306587465,0.8680264449374328
52,0.4459868465967276,0.9092555216164357,0.6096761714038641,0.8993617916843039,0.7699064697448968,0.8885190802968949,0.8661344228323095
53,0.4463737113988576,0.9102553548992633,0.6103361172427918,0.9000549993881614,0.7683590105363767,0.8895659594056932,0.8688710004239616
54,0.4470564139908518,0.9105068392892763,0.6094258471201329,0.9004140268706909,0.7684500375486426,0.8891851137402896,0.8755432704969325
55,0.44519036023940106,0.9092504360003562,0.6086976310220058,0.8992596585175185,0.7680176592403796,0.8887159128589652,0.8703740766026807
56,0.44660127892952234,0.9081641355971275,0.6108367658102541,0.8984756665166528,0.7692465239059691,0.8880444764182766,0.8733065487635164
57,0.4453041440047334,0.9098235226322584,0.6075597933686822,0.8998072829711006,0.7650820380948047,0.8891964168801293,0.8689267707872078
58,0.4428464146735544,0.9083845280823452,0.6078101176524133,0.8985556439650173,0.7647406867988076,0.8879769294988429,0.871143263822241
59,0.4469653869785859,0.9104179216642172,0.6103588739958583,0.9003370143272049,0.7670846323646542,0.8892577639423683,0.8736103984062352
60,0.4441435495983433,0.9096247985892002,0.6092210363425347,0.8995832062931284,0.7667432810686571,0.8886596869046485,0.8742656415287363
61,0.44523587374553397,0.9104802278596159,0.610631955032656,0.9001277904976593,0.7670391188585213,0.8893286318785886,0.8686589997739838
62,0.44566825205379695,0.9104762678865055,0.61015406321826,0.9001744158807724,0.7675625241790501,0.8893137646920085,0.8649529744390514
63,0.44585030607832876,0.9104309652823158,0.6089024417996041,0.9001319712383966,0.7662653892542612,0.8893459215525148,0.8690627838305026
64,0.44466695491887215,0.9093009938578244,0.6098354686753295,0.8992817653428615,0.7671756593769201,0.8886212530868965,0.8650294519828259
65,0.4461916573743258,0.9091128313608932,0.6099037389345289,0.8991418575986843,0.7691554968937032,0.8884127668998204,0.8752078201481577
66,0.44387046856154566,0.9086639917811481,0.6083790364790752,0.8987210342840238,0.7664702000318595,0.8877959298341089,0.875808322959806
67,0.44275538766128847,0.9080416608119021,0.6061488746785608,0.89833362053545,0.7634207951209522,0.8879146022477359,0.8724603984740323
68,0.4448262521903375,0.9105228920933919,0.6079239014177458,0.900213799469448,0.768085929499579,0.8893157737736967,0.87344342699651
69,0.4406390096261065,0.9067101523914199,0.6058302801356302,0.8970292766975513,0.7646041462804087,0.8866050614648677,0.8682738749457999
70,0.44566825205379695,0.9102081938836224,0.6100857929590606,0.9000467884171731,0.7664702000318595,0.8892419849887018,0.872497199035143
71,0.4458047925721958,0.9102258421119387,0.6090617390710693,0.8999575169222582,0.7694513346835673,0.8891565202101505,0.8747054647338212
72,0.44509933322713513,0.9099123053627564,0.6104726577611906,0.8997065072991174,0.7694285779305009,0.8889537849131217,0.8720343732570146
73,0.4430512254511526,0.9090599586959569,0.6058985503948296,0.8989525386769054,0.7641034977129463,0.8881156279972979,0.8687268417142463
74,0.44334706324101675,0.9088367752265245,0.6078556311585464,0.8987364297195194,0.7630566870718886,0.8881108314057108,0.8544976098285684
75,0.44516760348633455,0.9102089635152274,0.608856928293471,0.8998500083216638,0.7658557676990647,0.888955721447405,0.8678650943276248
76,0.4455317115353981,0.9092748566273524,0.6107684955510547,0.8992216701091876,0.7656509569214665,0.8885516322925745,0.8727553137994707
77,0.44466695491887215,0.9091553094223005,0.6063536854561591,0.8991647910090028,0.7621236601961632,0.8882062373969959,0.8734719772813683
78,0.44179960403249663,0.9074879492161759,0.6053296315681679,0.8978173466551516,0.7597342011241836,0.8873065109382506,0.860269284099135
79,0.4448717656964704,0.9083206375375048,0.6079694149238787,0.8984652310238106,0.7648999840702728,0.8879232416433814,0.8686271092135501
80,0.44484900894340396,0.9081936655255286,0.6048972532599048,0.8984636878628405,0.7607354982591084,0.8877421472114349,0.8548643314655755
81,0.4441663063514098,0.9069667526502785,0.6056482261110985,0.8975089969234006,0.7626925790228251,0.8868722060581793,0.8622015110070997
82,0.44248230662449084,0.9080434358088554,0.6053751450743008,0.8982511573872602,0.7616685251348337,0.887349222526863,0.8615587118111034
83,0.44519036023940106,0.9079807685952167,0.6059213071478962,0.8982297254427918,0.7648999840702728,0.8874506685802832,0.8719196959009202
84,0.44302846869808615,0.9071929389969098,0.6037821723596477,0.8975732313620672,0.7600983091732472,0.8869103249209475,0.8700702648055413
85,0.4430057119450197,0.90542965619622,0.6053296315681679,0.8961140060860162,0.7622374439614956,0.8856980911208598,0.8696443365992332
86,0.4443256036228751,0.9087893740370633,0.6038049291127142,0.8987781064873774,0.7598707416425824,0.8879830719785794,0.865747268565885
87,0.44352911726554856,0.9075818058469642,0.6058530368886967,0.8979940346165045,0.7604851739753772,0.8873880767740917,0.8670644689016981
88,0.444803495437271,0.9080727245797914,0.6074460096033498,0.8982280370765273,0.7654689028969347,0.8877891005165017,0.8661856957829571
89,0.44270987415515556,0.9082292282179292,0.6051248207905696,0.8981542174675505,0.7630794438249551,0.887255213781767,0.87144557822472
90,0.44182236078556314,0.9070844657487268,0.6037366588535148,0.8973744643935588,0.7608265252713743,0.8865608486038845,0.8717180450679007
91,0.444416630635141,0.9098959794682072,0.6058302801356302,0.8997908530123216,0.760234849691646,0.8890757670535145,0.8643674869903532
92,0.43950117197278293,0.9091302365395333,0.5962041735885124,0.8993673704392645,0.7520879320938488,0.8881375618042667,0.8632369655363773
93,0.44321052272261796,0.9081464985453965,0.6045331452108413,0.8982076436726554,0.7617823089001661,0.8876228406385707,0.8672558660357784
94,0.442345766106092,0.9080019113925755,0.6041917939148442,0.8980224315067209,0.760234849691646,0.8874057598004695,0.8675163828353878
95,0.443165009216485,0.9087597777037546,0.6030084427553877,0.8988400885940862,0.7567758232255422,0.8882790966420103,0.8686460122064235
96,0.4415037662426325,0.9073030223398283,0.6021436861388617,0.8975169735462559,0.7553421477823544,0.8870884734562493,0.8680189757579271
97,0.4433925767471497,0.907918759024254,0.6043055776801766,0.8981347834451665,0.7567530664724758,0.8878524323962629,0.8657890013249118
98,0.4430739822042191,0.9092120173287487,0.6039642263841795,0.8991173320631612,0.7587784174953918,0.8884899604804462,0.8714981893785445
99,0.44148100948956603,0.9079788236622922,0.6021664428919282,0.8980937250900575,0.7576405798420681,0.8875160437932368,0.8691992344422083
