content_id||$||account_id||$||content_type||$||account_role||$||account_publish_content_cnt_td||$||account_first_audit_content_cnt_td_pass||$||account_second_audit_content_cnt_td_pass||$||account_third_audit_content_cnt_td_pass||$||account_account_elite_content_cnt_td||$||account_distribute_content_cnt_td||$||account_first_audit_pass_cnt_1d||$||account_second_audit_pass_cnt_1d||$||account_third_audit_pass_cnt_1d||$||account_elite_cnt_1d||$||account_expo_pv_1d||$||account_click_pv_1d||$||account_consume_pv_1d||$||account_consume_time_1d||$||account_valid_consume_pv_1d||$||account_valid_consume_time_1d||$||account_play_vv_1d||$||account_play_time_1d||$||account_valid_play_vv_1d||$||account_valid_play_time_1d||$||account_complete_play_vv_1d||$||account_itrt_pv_1d||$||account_favor_pv_1d||$||account_comment_pv_1d||$||account_share_pv_1d||$||account_collect_pv_1d||$||account_attention_pv_1d||$||account_ipv_pv_1d||$||account_lead_shop_pv_1d||$||account_cart_cnt_1d||$||account_cart_item_qty_1d||$||account_cart_amt_1d||$||account_pay_cnt_1d||$||account_pay_item_qty_1d||$||account_pay_amt_1d||$||account_zhongcao_pv_1d||$||account_consume_zhongcao_pv_1d||$||account_cart_zhongcao_pv_1d||$||account_ipv_zhongcao_pv_1d||$||account_pay_order_zhongcao_1d||$||account_pay_item_qty_zhongcao_1d||$||account_pay_amt_zhongcao_1d||$||expo_pv_1d||$||expo_uv_1d||$||click_pv_1d||$||click_uv_1d||$||consume_pv_1d||$||consume_time_1d||$||consume_uv_1d||$||consume_pv_1d_valid||$||consume_time_1d_valid||$||consume_uv_1d_valid||$||play_vv_1d||$||play_time_1d||$||play_uv_1d||$||play_vv_1d_valid||$||play_time_1d_valid||$||play_uv_1d_valid||$||play_vv_complete_1d||$||play_uv_complete_1d||$||itrt_pv_1d||$||itrt_uv_1d||$||favor_pv_1d||$||favor_uv_1d||$||comment_pv_1d||$||comment_uv_1d||$||share_pv_1d||$||share_uv_1d||$||collect_pv_1d||$||collect_uv_1d||$||attention_pv_1d||$||attention_uv_1d||$||ipv_pv_1d||$||ipv_uv_1d||$||lead_shop_pv_1d||$||lead_shop_uv_1d||$||cart_cnt_1d||$||cart_item_qty_1d||$||cart_amt_1d||$||cart_uv_1d||$||pay_cnt_1d||$||pay_item_qty_1d||$||pay_amt_1d||$||pay_buyer_cnt_1d||$||zhongcao_pv_1d||$||zhongcao_uv_1d||$||zhongcao_pv_1d_consume||$||zhongcao_uv_1d_consume||$||zhongcao_pv_1d_cart||$||zhongcao_uv_1d_cart||$||zhongcao_pv_1d_ipv||$||zhongcao_uv_1d_ipv||$||pay_order_cnt_1d_zc||$||pay_item_qty_1d_zc||$||pay_amt_1d_zc||$||pay_buyer_cnt_1d_zc||$||gmt_create||$||publish_time||$||content_title||$||content_tag_level1_name||$||content_tag_level2_name||$||content_tag_level3_name||$||item_id||$||item_title||$||reserve_price||$||cate_id||$||cate_name||$||cate_level||$||cate_level1_id||$||cate_level2_id||$||cate_level3_id||$||cate_level4_id||$||cate_level5_id||$||cate_level1_name||$||cate_level2_name||$||cate_level3_name||$||cate_level4_name||$||cate_level5_name||$||commodity_id||$||commodity_name||$||lead_pay_visitor_ids||$||visite_time
15118274525568||$||23526014912||$||article||$||Toc||$||64||$||64||$||64||$||0||$||0||$||64||$||0||$||0||$||0||$||0||$||11520||$||768||$||2816||$||121177600||$||1472||$||119905280||$||128||$||1154432||$||128||$||1154432||$||0||$||64||$||64||$||0||$||64||$||0||$||64||$||192||$||192||$||0||$||0||$||0||$||0||$||0||$||0||$||768||$||640||$||0||$||192||$||0||$||0||$||0||$||768||$||192||$||64||$||64||$||768||$||4609280||$||704||$||512||$||4138240||$||512||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||64||$||64||$||64||$||64||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||576||$||512||$||512||$||512||$||0||$||0||$||64||$||64||$||0||$||0||$||0||$||0||$||2019-09-13 15:27:03||$||2019-09-13 15:27:03||$||飞梭的确很惊奇了，写着写着容易过瘾了。||$||文化创作||$||文化创作||$||文化创作||$||37234892676288||$||美国Fisher飞梭太空笔圆珠笔便携金属原子笔签字笔进口文具礼品物||$||19136||$||50012718||$||圆珠笔||$||3||$||50018004||$||50012716||$||50012718||$||||$||||$||文具电教/文化用品/商务用品||$||笔类/书写工具||$||圆珠笔||$||||$||||$||100024012||$||笔||$||||$||20230529
10818749760950||$||127470547405||$||article||$||Toc||$||43||$||43||$||43||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||7998||$||129||$||172||$||2461750||$||129||$||2355970||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||86||$||86||$||0||$||0||$||0||$||0||$||0||$||0||$||215||$||129||$||0||$||86||$||0||$||0||$||0||$||3999||$||3956||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-01-19 16:00:52||$||2020-01-19 16:00:52||$||这款纸巾，我决定从2019买到2020||$||家居||$||家居||$||家居||$||22640850709593||$||维达抽纸超韧纸巾3层S码130抽24包面巾纸餐巾纸家用实惠装整箱bc||$||5753.400000000001||$||50012478||$||抽纸||$||4||$||50025705||$||50012473||$||201827813||$||50012478||$||||$||洗护清洁剂/卫生巾/纸/香薰||$||纸品/湿巾||$||生活用纸||$||抽纸||$||||$||100022067||$||纸张||$||||$||20230606
10818749760950||$||127470547405||$||article||$||Toc||$||43||$||43||$||43||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||7998||$||129||$||172||$||2461750||$||129||$||2355970||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||86||$||86||$||0||$||0||$||0||$||0||$||0||$||0||$||215||$||129||$||0||$||86||$||0||$||0||$||0||$||4558||$||4558||$||43||$||43||$||43||$||58050||$||43||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-01-19 16:00:52||$||2020-01-19 16:00:52||$||这款纸巾，我决定从2019买到2020||$||家居||$||家居||$||家居||$||22640850709593||$||维达抽纸超韧纸巾3层S码130抽24包面巾纸餐巾纸家用实惠装整箱bc||$||5753.400000000001||$||50012478||$||抽纸||$||4||$||50025705||$||50012473||$||201827813||$||50012478||$||||$||洗护清洁剂/卫生巾/纸/香薰||$||纸品/湿巾||$||生活用纸||$||抽纸||$||||$||100022067||$||纸张||$||||$||20230605
25476887469200||$||246156855500||$||article||$||Toc||$||100||$||100||$||100||$||0||$||0||$||100||$||0||$||0||$||0||$||0||$||55300||$||13800||$||6500||$||67021000||$||2900||$||64286000||$||200||$||4616500||$||100||$||4616500||$||0||$||100||$||100||$||0||$||0||$||0||$||100||$||3800||$||3800||$||400||$||400||$||11800||$||0||$||0||$||0||$||6900||$||2900||$||700||$||3800||$||0||$||0||$||0||$||100||$||100||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-03-07 16:02:14||$||2020-03-07 16:02:14||$||非常好，书写很顺畅，也很厚，可以记很多东西，和在美国经常用的笔记本一样，可以撕下来夹在文件夹里||$||文化创作||$||文化创作||$||文化创作||$||60734118159000||$||凯萨KAISA 美式复古线圈本灵感系列美国大学生分科目凯撒笔记本子||$||2950||$||50012677||$||笔记本/记事本||$||3||$||50018004||$||50012676||$||50012677||$||||$||||$||文具电教/文化用品/商务用品||$||纸张本册||$||笔记本/记事本||$||||$||||$||100058875||$||记事本||$||||$||20230608
25476887469200||$||246156855500||$||article||$||Toc||$||100||$||100||$||100||$||0||$||0||$||100||$||0||$||0||$||0||$||0||$||55300||$||13800||$||6500||$||67021000||$||2900||$||64286000||$||200||$||4616500||$||100||$||4616500||$||0||$||100||$||100||$||0||$||0||$||0||$||100||$||3800||$||3800||$||400||$||400||$||11800||$||0||$||0||$||0||$||6900||$||2900||$||700||$||3800||$||0||$||0||$||0||$||100||$||100||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-03-07 16:02:14||$||2020-03-07 16:02:14||$||非常好，书写很顺畅，也很厚，可以记很多东西，和在美国经常用的笔记本一样，可以撕下来夹在文件夹里||$||文化创作||$||文化创作||$||文化创作||$||60734118159000||$||凯萨KAISA 美式复古线圈本灵感系列美国大学生分科目凯撒笔记本子||$||2950||$||50012677||$||笔记本/记事本||$||3||$||50018004||$||50012676||$||50012677||$||||$||||$||文具电教/文化用品/商务用品||$||纸张本册||$||笔记本/记事本||$||||$||||$||100058875||$||记事本||$||||$||20230607
17369938791800||$||2984676604||$||article||$||Toc||$||68||$||68||$||68||$||0||$||0||$||68||$||0||$||0||$||0||$||0||$||155108||$||15096||$||6120||$||58798920||$||3604||$||57725880||$||136||$||340748||$||68||$||271456||$||0||$||68||$||68||$||0||$||68||$||0||$||0||$||2312||$||2312||$||68||$||68||$||1897.1999999999998||$||0||$||0||$||0||$||5848||$||3536||$||272||$||2312||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-03-15 22:51:36||$||2020-03-15 22:51:36||$||自己调了鸡尾酒，太棒了 ||$||美食||$||美食||$||美食||$||40514934252472||$||MasonShaker梅森调酒器家用搅拌杯酒吧灵魂美式不锈钢雪克调酒器||$||1897.1999999999998||$||50003762||$||调酒器||$||3||$||122952001||$||123006001||$||50003762||$||||$||||$||餐饮具||$||酒壶/酒杯/酒具||$||调酒器||$||||$||||$||100060735||$||调酒器||$||||$||20230609
17369938791800||$||2984676604||$||article||$||Toc||$||68||$||68||$||68||$||0||$||0||$||68||$||0||$||0||$||0||$||0||$||155108||$||15096||$||6120||$||58798920||$||3604||$||57725880||$||136||$||340748||$||68||$||271456||$||0||$||68||$||68||$||0||$||68||$||0||$||0||$||2312||$||2312||$||68||$||68||$||1897.1999999999998||$||0||$||0||$||0||$||5848||$||3536||$||272||$||2312||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-03-15 22:51:36||$||2020-03-15 22:51:36||$||自己调了鸡尾酒，太棒了 ||$||美食||$||美食||$||美食||$||40514934252472||$||MasonShaker梅森调酒器家用搅拌杯酒吧灵魂美式不锈钢雪克调酒器||$||1897.1999999999998||$||50003762||$||调酒器||$||3||$||122952001||$||123006001||$||50003762||$||||$||||$||餐饮具||$||酒壶/酒杯/酒具||$||调酒器||$||||$||||$||100060735||$||调酒器||$||||$||20230610
9171640187644||$||25756784524||$||video||$||Toc||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||4148||$||816||$||12002||$||138693854||$||5372||$||137291150||$||10982||$||50644190||$||4658||$||48829678||$||3128||$||68||$||34||$||0||$||0||$||34||$||0||$||986||$||986||$||0||$||0||$||0||$||0||$||0||$||0||$||4658||$||4658||$||0||$||986||$||0||$||0||$||0||$||442||$||374||$||34||$||34||$||1224||$||8465558||$||714||$||850||$||8040014||$||476||$||1156||$||8397558||$||680||$||850||$||8040014||$||476||$||408||$||68||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||850||$||476||$||850||$||476||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-06-19 01:26:14||$||2020-06-18 19:44:31||$||生日给自己买的，穿上特别的好看，也很有时尚感，衣服做工精致，颜色很正，质量很好，我98斤，买的S尺码刚刚合适。||$||时尚||$||时尚||$||时尚||$||21001353827690||$||2020年新款夏季薄款网红轻熟风洋气时尚显瘦西装阔腿裤两件套装女||$||27166||$||123216004||$||时尚套装||$||3||$||16||$||1624||$||123216004||$||||$||||$||女装/女士精品||$||套装/学生校服/工作制服||$||时尚套装||$||||$||||$||100094031||$||服装套装||$||||$||20230702
9171640187644||$||25756784524||$||video||$||Toc||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||4148||$||816||$||12002||$||138693854||$||5372||$||137291150||$||10982||$||50644190||$||4658||$||48829678||$||3128||$||68||$||34||$||0||$||0||$||34||$||0||$||986||$||986||$||0||$||0||$||0||$||0||$||0||$||0||$||4658||$||4658||$||0||$||986||$||0||$||0||$||0||$||272||$||272||$||0||$||0||$||68||$||121346||$||68||$||0||$||0||$||0||$||68||$||121346||$||68||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-06-19 01:26:14||$||2020-06-18 19:44:31||$||生日给自己买的，穿上特别的好看，也很有时尚感，衣服做工精致，颜色很正，质量很好，我98斤，买的S尺码刚刚合适。||$||时尚||$||时尚||$||时尚||$||21001353827690||$||2020年新款夏季薄款网红轻熟风洋气时尚显瘦西装阔腿裤两件套装女||$||27166||$||123216004||$||时尚套装||$||3||$||16||$||1624||$||123216004||$||||$||||$||女装/女士精品||$||套装/学生校服/工作制服||$||时尚套装||$||||$||||$||100094031||$||服装套装||$||||$||20230703
7088032122834||$||20654637120||$||article||$||Tol||$||26||$||26||$||26||$||26||$||26||$||0||$||130||$||104||$||104||$||104||$||3595982||$||860834||$||2247986||$||61411746500||$||1979614||$||61203752870||$||1337544||$||35175662080||$||1210794||$||35147905494||$||1199510||$||9724||$||9178||$||520||$||598||$||572||$||2028||$||376584||$||376584||$||442||$||572||$||337454||$||104||$||260||$||97933.94||$||2619292||$||2514408||$||832||$||376584||$||546||$||754||$||193259.56||$||14092||$||13312||$||44564||$||40664||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||104||$||104||$||104||$||104||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-07-22 23:46:16||$||2020-07-22 23:46:16||$||喜欢这款字母玻璃杯，很厚实，很时尚，很漂亮，夏天用它喝冷饮，心情都美美哒！||$||家居||$||家居||$||家居||$||16136551369302||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230711
7088032122834||$||20654637120||$||article||$||Tol||$||26||$||26||$||26||$||26||$||26||$||0||$||130||$||104||$||104||$||104||$||3595982||$||860834||$||2247986||$||61411746500||$||1979614||$||61203752870||$||1337544||$||35175662080||$||1210794||$||35147905494||$||1199510||$||9724||$||9178||$||520||$||598||$||572||$||2028||$||376584||$||376584||$||442||$||572||$||337454||$||104||$||260||$||97933.94||$||2619292||$||2514408||$||832||$||376584||$||546||$||754||$||193259.56||$||13962||$||13104||$||41366||$||38324||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||52||$||52||$||52||$||52||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-07-22 23:46:16||$||2020-07-22 23:46:16||$||喜欢这款字母玻璃杯，很厚实，很时尚，很漂亮，夏天用它喝冷饮，心情都美美哒！||$||家居||$||家居||$||家居||$||16136551369302||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||||$||20230710
15484320857824||$||43015433104||$||article||$||Toc||$||56||$||56||$||56||$||56||$||56||$||56||$||0||$||0||$||0||$||0||$||22008||$||1736||$||3024||$||174737360||$||1792||$||173794320||$||0||$||0||$||0||$||0||$||0||$||56||$||56||$||0||$||0||$||0||$||0||$||1624||$||1624||$||56||$||56||$||77728||$||0||$||0||$||0||$||3192||$||1736||$||560||$||1624||$||0||$||0||$||0||$||56||$||56||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-08-21 11:06:35||$||2020-08-21 11:06:34||$||朋友很喜欢，质量不错，这个价格挺实惠的，款式也漂亮，看着很精致。 ||$||时尚||$||时尚||$||时尚||$||33591248482232||$||生日礼物女生送女友朋友实用高档送老婆结婚纪念日浪漫七夕情人节||$||77728||$||50003854||$||创意礼盒/礼品套组||$||3||$||122950001||$||122968003||$||50003854||$||||$||||$||节庆用品/礼品||$||创意礼品||$||创意礼盒/礼品套组||$||||$||||$||100016055||$||其他||$||||$||20230720
15484320857824||$||43015433104||$||article||$||Toc||$||56||$||56||$||56||$||56||$||56||$||56||$||0||$||0||$||0||$||0||$||22008||$||1736||$||3024||$||174737360||$||1792||$||173794320||$||0||$||0||$||0||$||0||$||0||$||56||$||56||$||0||$||0||$||0||$||0||$||1624||$||1624||$||56||$||56||$||77728||$||0||$||0||$||0||$||3192||$||1736||$||560||$||1624||$||0||$||0||$||0||$||112||$||112||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||112||$||112||$||112||$||112||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||112||$||112||$||0||$||0||$||0||$||0||$||112||$||112||$||0||$||0||$||0||$||0||$||2020-08-21 11:06:35||$||2020-08-21 11:06:34||$||朋友很喜欢，质量不错，这个价格挺实惠的，款式也漂亮，看着很精致。 ||$||时尚||$||时尚||$||时尚||$||33591248482232||$||生日礼物女生送女友朋友实用高档送老婆结婚纪念日浪漫七夕情人节||$||77728||$||50003854||$||创意礼盒/礼品套组||$||3||$||122950001||$||122968003||$||50003854||$||||$||||$||节庆用品/礼品||$||创意礼品||$||创意礼盒/礼品套组||$||||$||||$||100016055||$||其他||$||||$||20230721
6921173660675||$||3969015600||$||article||$||Toc||$||25||$||25||$||25||$||0||$||0||$||0||$||0||$||25||$||0||$||0||$||161975||$||29775||$||15325||$||102838550||$||10650||$||95003300||$||300||$||2236200||$||200||$||2133625||$||100||$||200||$||100||$||100||$||0||$||0||$||100||$||925||$||925||$||0||$||0||$||0||$||0||$||0||$||0||$||11325||$||10400||$||0||$||925||$||50||$||50||$||202500||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-08-22 12:38:23||$||2020-08-22 12:38:23||$||仙气飘飘，带出去朋友都夸好看 ||$||时尚||$||时尚||$||时尚||$||15397517250775||$||蝴蝶蕾丝耳环女设计感2023年新款潮仙气森系超仙耳坠长款气质耳饰||$||7475||$||50014238||$||耳环||$||3||$||50013864||$||50014227||$||50014238||$||||$||||$||饰品/流行首饰/时尚饰品新||$||耳饰||$||耳环||$||||$||||$||100058522||$||耳饰||$||||$||20230721
6921173660675||$||3969015600||$||article||$||Toc||$||25||$||25||$||25||$||0||$||0||$||0||$||0||$||25||$||0||$||0||$||161975||$||29775||$||15325||$||102838550||$||10650||$||95003300||$||300||$||2236200||$||200||$||2133625||$||100||$||200||$||100||$||100||$||0||$||0||$||100||$||925||$||925||$||0||$||0||$||0||$||0||$||0||$||0||$||11325||$||10400||$||0||$||925||$||50||$||50||$||202500||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-08-22 12:38:23||$||2020-08-22 12:38:23||$||仙气飘飘，带出去朋友都夸好看 ||$||时尚||$||时尚||$||时尚||$||15397517250775||$||蝴蝶蕾丝耳环女设计感2023年新款潮仙气森系超仙耳坠长款气质耳饰||$||7475||$||50014238||$||耳环||$||3||$||50013864||$||50014227||$||50014238||$||||$||||$||饰品/流行首饰/时尚饰品新||$||耳饰||$||耳环||$||||$||||$||100058522||$||耳饰||$||||$||20230722
9416259490156||$||35836146574||$||video||$||Toc||$||34||$||34||$||0||$||0||$||0||$||34||$||0||$||0||$||0||$||0||$||62866||$||3842||$||13838||$||82707550||$||8024||$||75998398||$||12274||$||76086730||$||7310||$||71075198||$||4148||$||136||$||136||$||34||$||68||$||68||$||136||$||1428||$||1428||$||306||$||306||$||71706||$||102||$||102||$||11991.12||$||7514||$||7310||$||714||$||1428||$||782||$||782||$||81551.04||$||5066||$||4114||$||0||$||0||$||510||$||2110788||$||408||$||238||$||1849668||$||238||$||510||$||2110788||$||408||$||238||$||1849668||$||238||$||34||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||34||$||34||$||34||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||272||$||238||$||238||$||238||$||0||$||0||$||34||$||34||$||0||$||0||$||0||$||0||$||2020-08-27 18:26:09||$||2020-08-27 18:26:09||$||这款泳衣太显瘦了吧，穿着好好看，🤗比较显气质，哈哈袖口的设计好好看，很遮肉显瘦。款型整体比较保守，尺码也是比较标准的，我身高167，体重100斤，穿这个码挺合身，我很满意。🥰||$||时尚||$||时尚||$||时尚||$||20601345354358||$||游泳衣女士泳衣女2023新款爆款夏季连体防晒性感显瘦遮肚大码泳装||$||4726||$||50016738||$||连体泳衣||$||3||$||50010728||$||50016729||$||50016738||$||||$||||$||运动/瑜伽/健身/球迷用品||$||游泳||$||连体泳衣||$||||$||||$||100062065||$||泳衣||$||||$||20230722
9416259490156||$||35836146574||$||video||$||Toc||$||34||$||34||$||0||$||0||$||0||$||34||$||0||$||0||$||0||$||0||$||62866||$||3842||$||13838||$||82707550||$||8024||$||75998398||$||12274||$||76086730||$||7310||$||71075198||$||4148||$||136||$||136||$||34||$||68||$||68||$||136||$||1428||$||1428||$||306||$||306||$||71706||$||102||$||102||$||11991.12||$||7514||$||7310||$||714||$||1428||$||782||$||782||$||81551.04||$||3774||$||3400||$||0||$||0||$||544||$||1343782||$||510||$||170||$||979676||$||170||$||544||$||1343782||$||510||$||170||$||979676||$||170||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||34||$||34||$||34||$||34||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||204||$||170||$||170||$||170||$||0||$||0||$||34||$||34||$||0||$||0||$||0||$||0||$||2020-08-27 18:26:09||$||2020-08-27 18:26:09||$||这款泳衣太显瘦了吧，穿着好好看，🤗比较显气质，哈哈袖口的设计好好看，很遮肉显瘦。款型整体比较保守，尺码也是比较标准的，我身高167，体重100斤，穿这个码挺合身，我很满意。🥰||$||时尚||$||时尚||$||时尚||$||20601345354358||$||游泳衣女士泳衣女2023新款爆款夏季连体防晒性感显瘦遮肚大码泳装||$||4726||$||50016738||$||连体泳衣||$||3||$||50010728||$||50016729||$||50016738||$||||$||||$||运动/瑜伽/健身/球迷用品||$||游泳||$||连体泳衣||$||||$||||$||100062065||$||泳衣||$||||$||20230723
15304577821005||$||184804229335||$||article||$||Toc||$||55||$||55||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||8525||$||2200||$||3575||$||36012350||$||2420||$||34858450||$||0||$||0||$||0||$||0||$||0||$||55||$||0||$||55||$||0||$||0||$||0||$||770||$||770||$||110||$||110||$||3410||$||0||$||0||$||0||$||2640||$||2145||$||165||$||770||$||55||$||55||$||374||$||495||$||495||$||55||$||55||$||55||$||195800||$||55||$||55||$||195800||$||55||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||55||$||55||$||55||$||55||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||0||$||2020-09-02 18:35:32||$||2020-09-02 18:35:31||$||买小了……只能当烟灰缸啦😂😂😂 ||$||家居||$||家居||$||家居||$||31671047840190||$||韩式不锈钢带盖米饭碗蒸饭碗泡菜碗福字碗韩国调味碗单层碗留样盒||$||1705||$||50002798||$||碗||$||3||$||122952001||$||123002001||$||50002798||$||||$||||$||餐饮具||$||餐具||$||碗||$||||$||||$||100060791||$||碗||$||||$||20230726
