content_id,account_id,content_type,account_role,account_publish_content_cnt_td,account_first_audit_content_cnt_td_pass,account_second_audit_content_cnt_td_pass,account_third_audit_content_cnt_td_pass,account_account_elite_content_cnt_td,account_distribute_content_cnt_td,account_first_audit_pass_cnt_1d,account_second_audit_pass_cnt_1d,account_third_audit_pass_cnt_1d,account_elite_cnt_1d,account_expo_pv_1d,account_click_pv_1d,account_consume_pv_1d,account_consume_time_1d,account_valid_consume_pv_1d,account_valid_consume_time_1d,account_play_vv_1d,account_play_time_1d,account_valid_play_vv_1d,account_valid_play_time_1d,account_complete_play_vv_1d,account_itrt_pv_1d,account_favor_pv_1d,account_comment_pv_1d,account_share_pv_1d,account_collect_pv_1d,account_attention_pv_1d,account_ipv_pv_1d,account_lead_shop_pv_1d,account_cart_cnt_1d,account_cart_item_qty_1d,account_cart_amt_1d,account_pay_cnt_1d,account_pay_item_qty_1d,account_pay_amt_1d,account_zhongcao_pv_1d,account_consume_zhongcao_pv_1d,account_cart_zhongcao_pv_1d,account_ipv_zhongcao_pv_1d,account_pay_order_zhongcao_1d,account_pay_item_qty_zhongcao_1d,account_pay_amt_zhongcao_1d,expo_pv_1d,expo_uv_1d,click_pv_1d,click_uv_1d,consume_pv_1d,consume_time_1d,consume_uv_1d,consume_pv_1d_valid,consume_time_1d_valid,consume_uv_1d_valid,play_vv_1d,play_time_1d,play_uv_1d,play_vv_1d_valid,play_time_1d_valid,play_uv_1d_valid,play_vv_complete_1d,play_uv_complete_1d,itrt_pv_1d,itrt_uv_1d,favor_pv_1d,favor_uv_1d,comment_pv_1d,comment_uv_1d,share_pv_1d,share_uv_1d,collect_pv_1d,collect_uv_1d,attention_pv_1d,attention_uv_1d,ipv_pv_1d,ipv_uv_1d,lead_shop_pv_1d,lead_shop_uv_1d,cart_cnt_1d,cart_item_qty_1d,cart_amt_1d,cart_uv_1d,pay_cnt_1d,pay_item_qty_1d,pay_amt_1d,pay_buyer_cnt_1d,zhongcao_pv_1d,zhongcao_uv_1d,zhongcao_pv_1d_consume,zhongcao_uv_1d_consume,zhongcao_pv_1d_cart,zhongcao_uv_1d_cart,zhongcao_pv_1d_ipv,zhongcao_uv_1d_ipv,pay_order_cnt_1d_zc,pay_item_qty_1d_zc,pay_amt_1d_zc,pay_buyer_cnt_1d_zc,gmt_create,publish_time,content_title,content_tag_level1_name,content_tag_level2_name,content_tag_level3_name,item_id,item_title,reserve_price,cate_id,cate_name,cate_level,cate_level1_id,cate_level2_id,cate_level3_id,cate_level4_id,cate_level5_id,cate_level1_name,cate_level2_name,cate_level3_name,cate_level4_name,cate_level5_name,commodity_id,commodity_name,lead_pay_visitor_ids,visite_time
1.05E+13,94338018888,article,Toc,43,43,43,0,0,43,0,0,0,0,47171,8084,3440,26975577,2408,25082287,0,0,0,0,0,86,43,43,0,0,43,559,559,43,43,36980,0,0,0,2924,2365,86,559,0,0,0,602,215,129,86,172,1279250,86,172,1279250,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,0,0,0,0,0,0,0,0,215,86,172,86,0,0,43,43,0,0,0,0,2019/11/15 13:42,2019/11/15 13:42,明天带到拳场，给大家看看。应该会满意的�?运动,运动,运动,2.26E+13,高档太极�?花纹钢燕翔剑 不锈钢硬软剑男女健身晨练剑刀剑未开�?36980,50017917,太极�?3,50010728,50017914,50017917,,,运动/瑜伽/健身/球迷用品,太极,太极�?,,100058911,�?,20230531,,,,,
1.05E+13,94338018888,article,Toc,43,43,43,0,0,43,0,0,0,0,47171,8084,3440,26975577,2408,25082287,0,0,0,0,0,86,43,43,0,0,43,559,559,43,43,36980,0,0,0,2924,2365,86,559,0,0,0,129,86,0,0,43,156520,43,43,156520,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,0,0,0,0,0,0,0,0,2019/11/15 13:42,2019/11/15 13:42,明天带到拳场，给大家看看。应该会满意的�?运动,运动,运动,2.26E+13,高档太极�?花纹钢燕翔剑 不锈钢硬软剑男女健身晨练剑刀剑未开�?36980,50017917,太极�?3,50010728,50017914,50017917,,,运动/瑜伽/健身/球迷用品,太极,太极�?,,100058911,�?,20230601,,,,,
2.47E+13,1.76E+11,video,Tol,100,100,100,100,100,0,500,500,500,500,2172206700,27266100,112065700,1.25E+12,26767600,1.15E+12,39384400,6.83E+11,17483300,6.63E+11,4602500,624900,364000,38900,166300,64000,121500,1739800,1740300,36000,38400,17351570,42800,46800,8523218.978,8109900,7045600,77500,1739800,125000,150100,23451267.98,800,800,0,0,3000,4364600,2500,400,2231200,400,3000,4364600,2500,400,2231200,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/12/5 15:32,2019/12/5 15:32,豆沙色盘点来咯，你最喜欢哪一只？,美妆,美妆,美妆,6.03E+13,,,,,,,,,,,,,,,,,,,20230601
2.47E+13,1.76E+11,video,Tol,100,100,100,100,100,0,500,500,500,500,2172206700,27266100,112065700,1.25E+12,26767600,1.15E+12,39384400,6.83E+11,17483300,6.63E+11,4602500,624900,364000,38900,166300,64000,121500,1739800,1740300,36000,38400,17351570,42800,46800,8523218.978,8109900,7045600,77500,1739800,125000,150100,23451267.98,400,400,0,0,66300,516590100,48500,13600,459146600,10600,65800,512644100,48100,13100,455200600,10200,1700,300,200,200,100,100,0,0,100,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/12/5 15:32,2019/12/5 15:32,豆沙色盘点来咯，你最喜欢哪一只？,美妆,美妆,美妆,6.03E+13,,,,,,,,,,,,,,,,,,,20230602
1.71E+13,35329869404,article,Toc,68,68,68,0,0,68,0,0,0,0,48552,4964,58412,209816992,22780,147159888,68,400384,68,400384,0,204,0,0,204,0,272,4556,4556,136,204,400064.4,0,0,0,26588,22576,1224,4556,68,68,128425.48,9928,2244,1836,1224,2720,16567520,1972,1292,14003240,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,544,1292,544,0,0,0,0,0,0,0,0,2448,1292,1156,1020,0,0,1292,544,0,0,0,0,2020/1/26 12:58,2020/1/26 12:58,坠子好看，就是想要这样的，送闺蜜结婚的,时尚,时尚,时尚,3.56E+13,,,,,,,,,,,,,,,,,,,20230606
1.71E+13,35329869404,article,Toc,68,68,68,0,0,68,0,0,0,0,48552,4964,58412,209816992,22780,147159888,68,400384,68,400384,0,204,0,0,204,0,272,4556,4556,136,204,400064.4,0,0,0,26588,22576,1224,4556,68,68,128425.48,8228,2040,1428,1088,2516,11917680,1700,1360,9904200,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,476,1496,476,0,0,0,0,0,0,0,0,2788,1292,1292,1088,0,0,1496,476,0,0,0,0,2020/1/26 12:58,2020/1/26 12:58,坠子好看，就是想要这样的，送闺蜜结婚的,时尚,时尚,时尚,3.56E+13,,,,,,,,,,,,,,,,,,,20230605
8.79E+12,1.43E+11,video,Toc,34,0,0,0,0,34,0,0,0,0,80240,748,6460,97707976,3230,93849588,6460,97707976,3230,93849588,68,34,34,0,34,34,34,442,442,34,34,2373.2,34,34,1615,13430,13430,68,442,306,578,25500,11424,11220,136,136,68,163574,68,34,110466,34,68,163574,68,34,110466,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,136,306,136,0,0,0,0,0,0,0,0,340,170,34,34,0,0,306,136,0,0,0,0,2020/4/3 13:00,2020/4/3 13:00,今天不做饭，全家人吃KFC,泛生�?泛生�?泛生�?19244207214360,kfc肯德基优惠券多人双人套餐老北京奥尔良烤翅原味鸡辣翅代下单,744.6,50015756,西式快餐,3,50008075,50025996,50015756,,,餐饮美食卡券,快餐/小吃/西式快餐,西式快餐,,,100160002,餐饮,,20230612,,,
8.79E+12,1.43E+11,video,Toc,34,0,0,0,0,34,0,0,0,0,80240,748,6460,97707976,3230,93849588,6460,97707976,3230,93849588,68,34,34,0,34,34,34,442,442,34,34,2373.2,34,34,1615,13430,13430,68,442,306,578,25500,11560,11186,102,102,272,214914,238,0,0,0,272,214914,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,0,0,0,0,0,0,0,102,102,0,0,0,0,102,102,0,0,0,0,2020/4/3 13:00,2020/4/3 13:00,今天不做饭，全家人吃KFC,泛生�?泛生�?泛生�?19244207214360,kfc肯德基优惠券多人双人套餐老北京奥尔良烤翅原味鸡辣翅代下单,744.6,50015756,西式快餐,3,50008075,50025996,50015756,,,餐饮美食卡券,快餐/小吃/西式快餐,西式快餐,,,100160002,餐饮,,20230613,,,
6.82E+12,10654967856,article,Toc,26,26,26,0,0,26,0,0,0,0,26364,3172,1950,32186960,1456,31499780,26,357786,26,357786,0,26,26,26,0,0,104,286,286,52,52,9620,0,0,0,1742,1456,208,286,0,0,0,7462,936,1274,676,520,3626740,364,364,3383640,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,52,78,52,26,26,4810,26,0,0,0,0,494,338,364,338,52,26,78,52,0,0,0,0,2020/5/4 12:45,2020/5/4 12:45,有了这个架子绣起来太省事儿了，我习惯上下绣，方便极了�?文化创作,文化创作,文化创作,1.54E+13,1.5米十字绣绣架家用大号可调绣十字绣的架子支架绣花架子框架�?4810,50006733,绣架,4,122852001,122946001,122898004,50006733,,居家布艺,十字绣及工具配件,十字绣工�?绣架,,1034976,支架,,20230619,,,
6.82E+12,10654967856,article,Toc,26,26,26,0,0,26,0,0,0,0,26364,3172,1950,32186960,1456,31499780,26,357786,26,357786,0,26,26,26,0,0,104,286,286,52,52,9620,0,0,0,1742,1456,208,286,0,0,0,11648,780,1872,572,572,4534400,338,390,4265300,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,26,104,26,0,0,0,0,0,0,0,0,494,312,390,286,0,0,104,26,0,0,0,0,2020/5/4 12:45,2020/5/4 12:45,有了这个架子绣起来太省事儿了，我习惯上下绣，方便极了�?文化创作,文化创作,文化创作,1.54E+13,1.5米十字绣绣架家用大号可调绣十字绣的架子支架绣花架子框架�?4810,50006733,绣架,4,122852001,122946001,122898004,50006733,,居家布艺,十字绣及工具配件,十字绣工�?绣架,,1034976,支架,,20230620,,,
1.49E+13,2.07E+11,article,Toc,56,56,56,0,0,56,0,0,0,0,43064,6216,4648,37484160,2856,34517280,56,4442312,56,4442312,0,56,0,56,56,0,56,1680,1680,56,56,19488,0,0,0,4536,2856,168,1680,0,0,0,4536,616,672,168,280,1015840,168,168,912240,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,0,0,0,0,0,0,0,0,280,168,168,168,0,0,112,112,0,0,0,0,2020/5/19 23:34,2020/5/19 23:34,"一款非常不错的的酱香型白酒，酱香味浓郁醇厚，酒体挂杯不错，卖价也是比较经济实惠的，不愧为二茅台！真茅台价格高又难以买到真品，喝这款酱香型白酒还真不错！
已经是多次购买了�?,美食,美食,美食,34207397302344,贵州茅台酒股份公司出品贵州大曲酒80年代2.0单瓶500ml酱香型白�?19488,50008144,白酒/调香白酒,2,50008141,50008144,,,,酒类,白酒/调香白酒,,,,100058995,�?,20230625
14865482576952,207497027248,article,Toc,56,56,56,0,0,56,0,0,0,0,43064,6216,4648,37484160,2856,34517280,56,4442312,56,4442312,0,56,0,56,56,0,56,1680,1680,56,56,19488,0,0,0,4536,2856,168,1680,0,0,0,5376,896,1344,560,1176,7187040,616,560,6224400,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,336,728,336,56,56,19488,56,0,0,0,0,1400,504,560,448,112,56,728,336,0,0,0,0,2020-05-19 23:34:17,2020-05-19 23:34:16,一款非常不错的的酱香型白酒，酱香味浓郁醇厚，酒体挂杯不错，卖价也是比较经济实惠的，不愧为二茅台！真茅台价格高又难以买到真品，喝这款酱香型白酒还真不错！",,,,,,,,,,,,,,,,,,,,,,,
6.66E+12,82586572825,article,Tol,25,0,25,25,0,25,25,25,0,0,90050,1575,9225,49227900,3850,42403750,100,3394650,50,3394650,25,575,575,50,25,50,125,700,700,100,100,18000,25,25,3725,4175,3725,350,700,25,25,4114.25,10250,10125,325,275,3375,11057475,3100,1000,7288500,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,950,1000,950,0,0,0,0,0,0,0,0,2020/5/25 11:33,2020/5/25 11:33,裙子简直绝美！！便宜漂亮又实惠！！�?时尚,时尚,时尚,1.37E+13,纯棉布小清新田园碎花吊带裙森女系连衣裙文艺海边度假沙滩打底裙,825,50010850,连衣�?2,16,50010850,,,,女装/女士精品,连衣�?,,,100060097,连衣�?,20230626,,,,
6.66E+12,82586572825,article,Tol,25,0,25,25,0,25,25,25,0,0,90050,1575,9225,49227900,3850,42403750,100,3394650,50,3394650,25,575,575,50,25,50,125,700,700,100,100,18000,25,25,3725,4175,3725,350,700,25,25,4114.25,9075,9075,225,225,3500,9971225,3175,850,5451250,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,150,300,150,25,25,825,25,0,0,0,0,1200,800,850,750,50,25,300,150,0,0,0,0,2020/5/25 11:33,2020/5/25 11:33,裙子简直绝美！！便宜漂亮又实惠！！�?时尚,时尚,时尚,1.37E+13,纯棉布小清新田园碎花吊带裙森女系连衣裙文艺海边度假沙滩打底裙,825,50010850,连衣�?2,16,50010850,,,,女装/女士精品,连衣�?,,,100060097,连衣�?,20230627,,,,
9.09E+12,17358379584,article,Toc,34,34,34,0,34,0,0,0,0,0,61336,306,6766,37707836,2482,33031136,4488,30940816,1904,28272156,442,136,136,0,0,34,0,204,204,34,34,6392,0,0,0,2754,2754,136,204,68,68,7676.18,12512,12070,68,68,204,2781540,170,102,2666620,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/1 10:42,2020/6/1 10:42,家里小朋友不喜欢喝牛奶，专门买来给他喝的。一开始还担心，没有添加蔗糖的简醇会不会满足不了小朋友挑剔的味蕾，没想到他还挺喜欢的，每天一瓶可自觉了~我也开了一瓶尝了一下，浓浓的口感很有质感，确实好喝，以后给小朋友补充蛋白质和钙的奶制品就定它了！下次我打算多囤一点，天气再热一点的时候冷冻一下代替冰淇淋给小朋友吃，又满足他解暑要求又健康。推荐家里有小朋友的也可以试试哦~,美食,美食,美食,2.07E+13,君乐宝简醇梦幻盖酸奶0添加蔗糖250g*10瓶礼盒装营养早餐健康酸奶,3502,50016427,酸奶,3,50026316,50604012,50016427,,,咖啡/麦片/冲饮,液态奶/常温乳制�?酸奶,,,100058194,饮料,,20230628,
9.09E+12,17358379584,article,Toc,34,34,34,0,34,0,0,0,0,0,61336,306,6766,37707836,2482,33031136,4488,30940816,1904,28272156,442,136,136,0,0,34,0,204,204,34,34,6392,0,0,0,2754,2754,136,204,68,68,7676.18,15028,14654,136,102,374,842860,272,136,581740,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/1 10:42,2020/6/1 10:42,家里小朋友不喜欢喝牛奶，专门买来给他喝的。一开始还担心，没有添加蔗糖的简醇会不会满足不了小朋友挑剔的味蕾，没想到他还挺喜欢的，每天一瓶可自觉了~我也开了一瓶尝了一下，浓浓的口感很有质感，确实好喝，以后给小朋友补充蛋白质和钙的奶制品就定它了！下次我打算多囤一点，天气再热一点的时候冷冻一下代替冰淇淋给小朋友吃，又满足他解暑要求又健康。推荐家里有小朋友的也可以试试哦~,美食,美食,美食,2.07E+13,君乐宝简醇梦幻盖酸奶0添加蔗糖250g*10瓶礼盒装营养早餐健康酸奶,3502,50016427,酸奶,3,50026316,50604012,50016427,,,咖啡/麦片/冲饮,液态奶/常温乳制�?酸奶,,,100058194,饮料,,20230629,
1.48E+13,98669283295,article,Tob,55,55,55,55,55,0,0,0,0,0,7425,385,275,3117400,220,2989250,0,0,0,0,0,55,55,0,0,0,0,55,55,0,0,0,0,0,0,165,165,0,55,0,0,0,3190,3135,110,110,110,217250,110,55,178750,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,55,0,0,0,0,0,0,0,0,2020/6/7 4:06,2020/6/7 4:06,杯子好好看。装了饮品果汁更好看了！,家居,家居,家居,3.34E+13,玻璃杯家用女果汁高颜值水杯透明大肚饮料酒杯网红ins风咖啡杯�?1419,50006865,玻璃�?3,122952001,122996002,50006865,,,餐饮�?杯子/水杯/水壶,玻璃�?,,100058096,杯子,,20230630,,,,
1.48E+13,98669283295,article,Tob,55,55,55,55,55,0,0,0,0,0,7425,385,275,3117400,220,2989250,0,0,0,0,0,55,55,0,0,0,0,55,55,0,0,0,0,0,0,165,165,0,55,0,0,0,3080,3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/6/7 4:06,2020/6/7 4:06,杯子好好看。装了饮品果汁更好看了！,家居,家居,家居,3.34E+13,玻璃杯家用女果汁高颜值水杯透明大肚饮料酒杯网红ins风咖啡杯�?1419,50006865,玻璃�?3,122952001,122996002,50006865,,,餐饮�?杯子/水杯/水壶,玻璃�?,,100058096,杯子,,20230701,,,,
7.58E+12,63147552636,article,Toc,28,28,28,0,0,28,0,28,0,0,47404,4928,2688,11910080,1568,10119480,28,61628,0,0,0,140,140,0,0,0,0,532,532,56,56,9408,0,0,0,2128,1568,252,532,0,0,0,22624,4284,2268,1484,1288,5490492,1036,756,4600932,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,196,196,0,0,0,0,0,0,0,0,952,756,756,728,0,0,196,196,0,0,0,0,2020/6/27 12:26,2020/6/27 12:26,裙子特好�?显瘦  质量没问题�?,时尚,时尚,时尚,1.72E+13,胖妹妹吊带打底裙2023春夏大码女装中长款花色内搭背心连衣裙显瘦,4704,1629,大码连衣�?3,16,201984101,1629,,,女装/女士精品,大码女装(�?,大码连衣�?,,100162031,大码女装,,20230705,,
7.58E+12,63147552636,article,Toc,28,28,28,0,0,28,0,28,0,0,47404,4928,2688,11910080,1568,10119480,28,61628,0,0,0,140,140,0,0,0,0,532,532,56,56,9408,0,0,0,2128,1568,252,532,0,0,0,47404,8260,4928,2744,2688,11910080,1960,1568,10119480,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,392,532,392,28,28,4704,28,0,0,0,0,2128,1540,1568,1400,28,28,532,392,0,0,0,0,2020/6/27 12:26,2020/6/27 12:26,裙子特好�?显瘦  质量没问题�?,时尚,时尚,时尚,1.72E+13,胖妹妹吊带打底裙2023春夏大码女装中长款花色内搭背心连衣裙显瘦,4704,1629,大码连衣�?3,16,201984101,1629,,,女装/女士精品,大码女装(�?,大码连衣�?,,100162031,大码女装,,20230706,,
2.15E+13,3.08E+11,video,Tol,79,0,79,0,0,79,0,0,0,0,73549,3397,77262,1277735098,47874,1251977938,66281,878871524,42423,854606832,20224,711,711,79,316,237,711,9322,9322,632,632,2476610.5,316,395,103090.26,64543,56880,1264,9322,553,948,145053.48,237,237,0,0,79,466416,79,79,466416,79,79,466416,79,79,466416,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,79,79,0,0,0,0,0,0,0,0,2020/7/15 17:06,2020/7/15 17:06,荒地硬地除草，人力手拉犁来帮�?三农,三农,三农,4.82E+13,农用手拉犁人工起垄耕地机松土翻地微耕机开沟神器人力翻土犁地机,9401,124468005,耕种机械/微耕机/开沟机,3,124468001,124494003,124468005,,,农机/农具/农膜,农业机械,耕种机械/微耕机/开沟机,,,100660001,耕种�?,20230708,,
2.15E+13,3.08E+11,video,Tol,79,0,79,0,0,79,0,0,0,0,73549,3397,77262,1277735098,47874,1251977938,66281,878871524,42423,854606832,20224,711,711,79,316,237,711,9322,9322,632,632,2476610.5,316,395,103090.26,64543,56880,1264,9322,553,948,145053.48,395,395,79,79,237,1886836,237,237,1886836,237,237,1886836,237,237,1886836,237,0,0,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,237,237,237,0,0,0,0,0,0,0,0,2020/7/15 17:06,2020/7/15 17:06,荒地硬地除草，人力手拉犁来帮�?三农,三农,三农,4.82E+13,农用手拉犁人工起垄耕地机松土翻地微耕机开沟神器人力翻土犁地机,9401,124468005,耕种机械/微耕机/开沟机,3,124468001,124494003,124468005,,,农机/农具/农膜,农业机械,耕种机械/微耕机/开沟机,,,100660001,耕种�?,20230709,,
9.54E+12,7.73E+13,video,Toc,35,0,35,0,0,35,0,35,0,0,42945,2625,26880,257405365,22085,249680690,26880,257405365,22085,249680690,16905,525,525,0,70,35,70,1960,1960,140,175,81900,70,70,10357.2,22680,22050,420,1960,70,70,10357.2,15435,11795,0,0,2485,17647735,1925,1890,16756250,1505,2485,17647735,1925,1890,16756250,1505,770,665,0,0,0,0,0,0,0,0,0,0,0,0,280,245,280,245,70,70,20930,70,0,0,0,0,2275,1505,1890,1505,105,70,280,245,0,0,0,0,2020/7/16 15:01,2020/7/18 17:02,朴实如棉麻，舒适透气让人�?时尚,时尚,时尚,2.00E+13,叙嫣女棉麻短袖上衣宽松夏2023新款韩版休闲大码女装亚麻t恤衬�?10465,50000671,T�?2,16,50000671,,,,女装/女士精品,T�?,,,100058013,T�?,20230710,,,,,
9.54E+12,7.73E+13,video,Toc,35,0,35,0,0,35,0,35,0,0,42945,2625,26880,257405365,22085,249680690,26880,257405365,22085,249680690,16905,525,525,0,70,35,70,1960,1960,140,175,81900,70,70,10357.2,22680,22050,420,1960,70,70,10357.2,16625,13580,105,70,3220,22177435,2240,2170,20806555,1505,3220,22177435,2240,2170,20806555,1505,980,560,0,0,0,0,0,0,0,0,0,0,0,0,910,210,910,210,35,35,10465,35,0,0,0,0,3255,1505,2170,1505,175,35,910,210,0,0,0,0,2020/7/16 15:01,2020/7/18 17:02,朴实如棉麻，舒适透气让人�?时尚,时尚,时尚,2.00E+13,叙嫣女棉麻短袖上衣宽松夏2023新款韩版休闲大码女装亚麻t恤衬�?10465,50000671,T�?2,16,50000671,,,,女装/女士精品,T�?,,,100058013,T�?,20230711,,,,,
7.28E+12,27147075254,article,Toc,26,26,0,0,0,26,0,0,0,0,7878,416,1716,10462140,910,9037860,52,306930,26,306930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,2210,1898,26,26,598,3161600,468,416,2821260,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/9/17 16:33,2020/9/17 16:33,175，m码前脚掌能着地。等天晴了再骑出去试试。骚红色是真滴骚😏,汽车,汽车,汽车,1.54E+13,迪卡侬speed500城市通勤超轻自行车公路男女学生单速单车OVB1,33797.4,50019487,轻便�?通勤自行�?3,122684003,122732001,50019487,,,自行�?骑行装备/零配�?自行车整�?轻便�?通勤自行�?,,100062240,自行�?,20230729,,,,,
7.28E+12,27147075254,article,Toc,26,26,0,0,0,26,0,0,0,0,7878,364,1716,10462140,910,9037860,52,306930,26,306930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,2158,2028,78,78,546,2697760,468,312,2395120,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/9/17 16:33,2020/9/17 16:33,175，m码前脚掌能着地。等天晴了再骑出去试试。骚红色是真滴骚😏,汽车,汽车,汽车,1.54E+13,迪卡侬speed500城市通勤超轻自行车公路男女学生单速单车OVB1,33797.4,50019487,轻便�?通勤自行�?3,122684003,122732001,50019487,,,自行�?骑行装备/零配�?自行车整�?轻便�?通勤自行�?,,100062240,自行�?,20230730,,,,,
2.74E+13,1.54E+11,article,Toc,97,0,0,0,0,97,0,0,0,0,26093,1455,7760,258385593,5141,257669442,1552,255484323,1261,255243472,776,97,97,0,0,97,97,776,776,0,0,0,0,0,0,4656,4656,0,776,0,0,0,1358,1358,194,194,679,2777886,388,388,2253213,291,97,208453,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,291,388,291,0,0,0,0,0,0,0,0,2020/10/17 15:13,2020/10/17 15:13,给大家看看，做到心里有谱。挺合适的�?户外,户外,户外,5.16E+13,美军新款美国单兵便携户外运动野营野餐创意柴火固体酒精炉烧烤架,3104,50013896,烧烤�?烤架,2,50013886,50013896,,,,户外/登山/野营/旅行用品,烧烤�?烤架,,,,100060548,烧烤�?,20230806,,
2.74E+13,1.54E+11,article,Toc,97,0,0,0,0,97,0,0,0,0,26093,1455,7760,258385593,5141,257669442,1552,255484323,1261,255243472,776,97,97,0,0,97,97,776,776,0,0,0,0,0,0,4656,4656,0,776,0,0,0,1067,1067,97,97,679,2350310,485,291,1748910,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,0,0,388,194,291,194,0,0,97,97,0,0,0,0,2020/10/17 15:13,2020/10/17 15:13,给大家看看，做到心里有谱。挺合适的�?户外,户外,户外,5.16E+13,美军新款美国单兵便携户外运动野营野餐创意柴火固体酒精炉烧烤架,3104,50013896,烧烤�?烤架,2,50013886,50013896,,,,户外/登山/野营/旅行用品,烧烤�?烤架,,,,100060548,烧烤�?,20230805,,
2.44E+13,90142080952,article,Toc,86,0,0,0,0,0,0,0,0,0,102254,1462,1978,9446154,946,7622094,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38098,37582,602,602,688,2075180,602,344,1670980,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/10/25 12:08,2020/10/25 12:08,全部老兵家购入，带了一段时间了，珠宝感十足！�?时尚,时尚,时尚,,,,,,,,,,,,,,,,,,,,20230807,
2.44E+13,90142080952,article,Toc,86,0,0,0,0,0,0,0,0,0,102254,1462,1978,9446154,946,7622094,0,0,0,0,0,86,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41194,41022,516,516,774,2389080,430,430,1783640,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020/10/25 12:08,2020/10/25 12:08,全部老兵家购入，带了一段时间了，珠宝感十足！�?时尚,时尚,时尚,,,,,,,,,,,,,,,,,,,,20230806,
