epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC
216,0.4305577680176592,0.5871242291149898,0.7505177161322623,0.9017612312756669,0.8925024273119689,0.8812784626517538,0.8524673695469033
217,0.4331520378672371,0.5927451471224086,0.7568668502378081,0.9030659512334427,0.8934720329777497,0.8822582721273283,0.85361804146506
218,0.43615592927201147,0.5966137951437089,0.7628063627881574,0.9026871855281701,0.8929474127199908,0.881604653521705,0.8564855851951034
219,0.4326513892997747,0.5850533645859409,0.7475593382336209,0.9004822940787106,0.8914867045767644,0.8800388754140571,0.8469922660251714
220,0.43235555150991056,0.5878752019661835,0.7541815533759643,0.9006825190196291,0.8915577012757919,0.879943238757972,0.8561839691767146
221,0.4355642536922832,0.594838768404524,0.763124957331088,0.9035852028464186,0.8936636713175516,0.8817926175957168,0.8520941902688316
222,0.43112668684432104,0.5885579045581777,0.7551600937578227,0.9012002105764284,0.891942705796558,0.8803699128542344,0.855568315463182
223,0.43697517238240446,0.5982750381175614,0.7613499305919031,0.9043439330564039,0.8939533270784196,0.88302607608334,0.8427311083516897
224,0.43244657852217644,0.5908108231117584,0.7567758232255422,0.9032224005520052,0.893453910573744,0.8816209901144489,0.8503378541071742
225,0.43508636187788724,0.594110552306397,0.7613499305919031,0.9028836733177235,0.8931657651767292,0.8814733558368726,0.8503588289373393
226,0.4329244703365724,0.590401201556562,0.7565710124479439,0.9030899412267593,0.8931867865294991,0.8814819860024133,0.8490549520157823
227,0.43758960471519925,0.5907425528525589,0.7629656600596227,0.9012425967987102,0.8919010767970753,0.879733725355807,0.8524225800428287
228,0.43378922695309835,0.5909701203832237,0.7586646337300594,0.9030827311008528,0.893378314619528,0.8816056605187232,0.8544341228830014
229,0.43306101085497123,0.5900143367544318,0.7565937692010104,0.9021224995046355,0.8927125001505382,0.881151908986138,0.8561269239988233
230,0.43583733472908087,0.5970461734519719,0.7603941469631113,0.9041072070248584,0.8939821443933674,0.8829028012201231,0.8482593942291853
231,0.4345857133104249,0.5932913091960039,0.7605534442345766,0.9028266153339721,0.8931579984217984,0.8817657059256363,0.8519115705410346
232,0.43574630771681494,0.5954532007373188,0.7622829574676285,0.9037751466260237,0.8938014139906233,0.8823511035954398,0.8505353553918563
233,0.43809025328266166,0.5948160116514576,0.7646269030334751,0.9026749816475143,0.8928218173929924,0.8808078311842189,0.8545793188916571
234,0.4329699838427053,0.58944541792777,0.7552511207700885,0.9023087433560382,0.8927164746201208,0.8812834947890501,0.8552410783177457
235,0.43219625423844527,0.5902646610381631,0.7592790660628541,0.9034470894567085,0.893485102292462,0.8817755119342158,0.8557994876258564
236,0.4345401998042919,0.592039687777348,0.7588466877545912,0.9030936233394202,0.893455051688261,0.8819319456599454,0.8482720927525407
237,0.4331520378672371,0.5910611473954896,0.7582322554217964,0.9034538023600819,0.8936801648491224,0.882214504055622,0.856307594427988
238,0.43399403773069656,0.5926996336162756,0.7603941469631113,0.903657438950602,0.8938009094808479,0.8820954863985272,0.8512730718856091
239,0.43626971303734385,0.5959083357986482,0.763989713947614,0.9036345631705301,0.8937245788339855,0.882202984337851,0.852079629037829
240,0.43114944359738755,0.5893088774093712,0.7528844184511754,0.9014275098616432,0.892037537736822,0.8807944923353622,0.8478201547537139
241,0.43235555150991056,0.5896957422115012,0.7575040393236693,0.9026400924819103,0.8930543125441909,0.8815083281900848,0.8562928192363094
242,0.4350636051248208,0.5934050929613363,0.7611678765673714,0.9042938504353077,0.8941761907602674,0.8828225039551572,0.8515923321431551
243,0.4371799831600027,0.597296497735703,0.7648999840702728,0.9042475619954188,0.8942986299005423,0.8828577474764919,0.8524865642545513
244,0.43560976719841615,0.5953394169719864,0.7608037685183078,0.9041538594490064,0.8942837902721033,0.8828673569238075,0.8521995712353512
245,0.4315135516464511,0.5895592016931024,0.757344742052204,0.9024619749745676,0.8929328118690925,0.8814265229218791,0.8605974113395869
246,0.43433538902669366,0.5960221195639807,0.7617367953940332,0.904293977124081,0.8943465305204659,0.8828776453414958,0.8523490499907792
247,0.43442641603895954,0.5939740117879981,0.7594383633343195,0.9043089457308445,0.8942610318324504,0.8829132741733516,0.8553877789376029
248,0.43422160526136133,0.5939512550349316,0.7601438226793801,0.9035172951366428,0.8937523637503155,0.8823987000181097,0.8534091956360672
249,0.4329699838427053,0.590401201556562,0.7567530664724758,0.9037036366906408,0.8939625810245758,0.8824791639118221,0.8461516817514092
250,0.43549598343308377,0.594838768404524,0.75937009307512,0.9032637393576488,0.8936743230132385,0.8824046974709047,0.8557168852795715
251,0.43774890198666455,0.5988667136972897,0.7640124707006805,0.9044800910719721,0.8944027650993998,0.8830352233671509,0.8522704367935898
252,0.43180938943631525,0.5887399585827094,0.7526113374143777,0.9019004800169325,0.8924998096843824,0.8814568117117021,0.8550602918163023
253,0.4347222538288237,0.596135903329313,0.7609175522836402,0.9043162745921045,0.8942925842695094,0.8829640565644391,0.8527216303259896
254,0.4402521448239765,0.6036228750881825,0.7692692806590355,0.904382378798946,0.8939395126225828,0.8828081577354098,0.8512434552631113
255,0.4340850647429625,0.5931547686776051,0.7602803631977789,0.9041004842141355,0.8942710040779356,0.8828629802365129,0.8540581761816458
256,0.4349043078533555,0.5958400655394488,0.7627608492820245,0.9043220890546932,0.8945016082926541,0.8829590480581906,0.8564448007285165
257,0.43351614591630067,0.5905604988280272,0.752383769883713,0.9034221830171547,0.8938368174847562,0.8827010632176886,0.8442994608029577
258,0.43647452381494206,0.5988667136972897,0.766060578476663,0.9036768848697635,0.8936852876071758,0.8817808016084185,0.8594457075011376
259,0.4345857133104249,0.5947249846391917,0.7624650114921603,0.9044182524585234,0.894508387921813,0.882998688979575,0.8589957432336589
260,0.4392736044421182,0.6017795780897981,0.7664019297726601,0.9047940259138564,0.8943261513740048,0.8832014918282517,0.8486370610177415
261,0.43515463213708666,0.5916528229752179,0.7596431741119177,0.9041238056145717,0.894179802470433,0.8821769031388449,0.8420443187897172
262,0.4339030107184307,0.592381039073345,0.7632614978494868,0.9043330241354276,0.894252525063857,0.8823973030631586,0.849758283854167
263,0.43620144277814443,0.5952483899597205,0.764422092255877,0.904323933696301,0.8940410931527818,0.882588125333499,0.8541366027239884
264,0.4355187401861502,0.5979336868215643,0.7654461461438682,0.9042365339853168,0.8938739879776377,0.8825328544778177,0.855934428555278
265,0.434062307989896,0.5902191475320301,0.7564572286826116,0.9027447879328787,0.8929518971794073,0.8812703138216713,0.8562420694323419
266,0.43335684864483537,0.5906515258402931,0.7649682543294722,0.904014320047845,0.8938527297784296,0.8817786577754613,0.8561707119265832
267,0.4374985777029333,0.5968868761805066,0.770930523632888,0.9050688141678422,0.8947411667088393,0.8831653145456198,0.8455455064388068
268,0.43549598343308377,0.594497417108527,0.7625105249982932,0.9033349313599547,0.8934855786209497,0.8818840745594166,0.8574514186968223
269,0.4339030107184307,0.5958400655394488,0.7621464169492297,0.9037720260040503,0.8938156352576372,0.8822766342576608,0.8520334655104307
270,0.43080809230139044,0.5865553102883281,0.7542270668820973,0.9025570439785232,0.892907507025401,0.8810123797153967,0.8559493826901572
271,0.4337437134469654,0.5894681746808366,0.7626015520105591,0.9039045856334177,0.8937756342831985,0.8817969558737367,0.8549462439345868
272,0.43581457797601436,0.5972282274765036,0.7657647406867988,0.9049526846355191,0.8945283948286623,0.8829227885695831,0.8489032882313987
273,0.43422160526136133,0.5944063900962611,0.7645813895273422,0.9045108757922644,0.8942851302829703,0.8825037264906781,0.8514877670808133
274,0.43383474045923126,0.5927679038754751,0.7616457683817673,0.9036401209716541,0.893666947402405,0.882227797425529,0.8567170255475304
275,0.42937441685820266,0.584529959265412,0.7499487973056005,0.9010178896239072,0.8916866288582368,0.8803718251361948,0.8532586336343898
276,0.433629929681633,0.591174931160822,0.7612133900735043,0.9034927219205012,0.8936642545371462,0.8818981382642932,0.8545293659227965
277,0.4343126322736272,0.5937009307512005,0.761054092802039,0.9040754365954061,0.8940805876346654,0.8825249838086047,0.8482101205603402
278,0.43570079421068203,0.5957945520333159,0.7642172814782787,0.9034736066288158,0.8936414295958041,0.8822687205972287,0.8597776690801365
279,0.4339257674714972,0.594110552306397,0.7639214436884145,0.9041467739640816,0.8939207571762088,0.8822719604932072,0.8548661825307373
280,0.4351318753840202,0.5957262817741165,0.7637166329108163,0.903854453288237,0.8938920582968762,0.8825351993673072,0.85385558433274
281,0.43153630839951757,0.5901508772728307,0.7587556607423253,0.903788378326345,0.8937472126177785,0.881771304943893,0.8586230700511277
282,0.43574630771681494,0.5943153630839951,0.7666067405502582,0.9045017014257254,0.8943467794318825,0.8826562008679482,0.8555596244753471
283,0.4332658216325695,0.5932913091960039,0.7622829574676285,0.9042342725267599,0.8942362131426094,0.8825828789345597,0.8565064705086589
284,0.43294722708963884,0.5929727146530733,0.7603258767039119,0.9038869976462783,0.8939387240250369,0.8822047145283571,0.8535774728945622
285,0.43426711876749424,0.594110552306397,0.7639214436884145,0.9036410741248534,0.893841014544841,0.8821244828935473,0.8621910603311103
286,0.43306101085497123,0.5937236875042669,0.7620781466900303,0.9039631138704347,0.894013170321095,0.8824279306675843,0.8553086922018235
287,0.4316728489179164,0.5926996336162756,0.7597797146303166,0.9027730607075949,0.8930639076361504,0.8816133200253364,0.8617346666360901
288,0.4359056049882803,0.5967048221559748,0.7641490112190793,0.9041631540438165,0.8942432871452077,0.8829501437038805,0.857281711828137
289,0.43774890198666455,0.5977061192908996,0.7641262544660128,0.905270402193303,0.894983760947294,0.8838740707643784,0.8514881003244533
290,0.43449468629815896,0.5921989850488132,0.7565482556948775,0.9029916720523508,0.893446996113194,0.8821683788860156,0.8568940620734369
291,0.43626971303734385,0.5946794711330587,0.7619871196777643,0.9034289491813157,0.8935033762013832,0.8821159865585554,0.8599516097701497
292,0.43301549734883826,0.5925858498509433,0.7610768495551055,0.9032593588605677,0.8936187148927378,0.8820350618545972,0.8588780019234777
293,0.4354049564208179,0.5955442277495847,0.765673713674533,0.9046821770786768,0.8945093590832499,0.8828505690359356,0.8570159488810905
294,0.4356780374576156,0.5983205516236944,0.763557335639351,0.905327543855348,0.8951737152786894,0.8838875449186568,0.8482670907747285
295,0.4341305782490954,0.5949753089229228,0.7644676057620099,0.9049375553630195,0.8948198899035809,0.883207395690017,0.8521588479443238
296,0.43631522654347676,0.5971144437111713,0.7638531734292151,0.9049938958421538,0.8947330192932131,0.8837203256707018,0.8555107438229024
297,0.4333796053979018,0.5916983364813508,0.7602576064447125,0.9038399768255581,0.8940848247489535,0.8821858400833953,0.8547569786806163
298,0.4402976583301095,0.6031449832737865,0.777143117220035,0.9053718369351805,0.8947119373108428,0.8830510199505143,0.854634875249218
299,0.43499533486562136,0.5962496870946453,0.7647862003049405,0.9048981926389041,0.8947412319486474,0.8832520599697298,0.8562483908818324
